 


Sub-Daily Data Between Two Dates
SHAKTOOLIK AIRPORT (AK)
111
Lat/Lon/Elev: 64.3700/-161.2240/23 ft

Date,Time,Wind Spd (mph),Wind Direction (deg),Sea Lev Press (hPa),Precip (in),
2020-08-07,05:56,10,140,994.50,0.00,
2020-08-07,06:56,8,140,995.00,0.00,
2020-08-07,07:56,6,140,995.30,0.00,
2020-08-07,08:56,6,140,995.60,0.00,
2020-08-07,09:56,7,170,996.30,0.00,
2020-08-07,10:56,10,170,996.80,0.00,
2020-08-07,11:56,8,180,997.20,0.00,
2020-08-07,12:56,8,180,997.20,0.00,
2020-08-07,13:56,8,220,997.40,0.00,
2020-08-07,14:56,7,240,997.60,0.00,
2020-08-07,15:56,6,250,997.70,0.00,
2020-08-07,16:56,6,270,997.80,0.00,
2020-08-07,17:56,7,280,997.90,0.00,
2020-08-07,18:56,5,270,998.30,0.00,
2020-08-07,19:56,5,240,999.00,0.00,
2020-08-07,20:56,7,270,999.30,0.00,
2020-08-07,21:56,14,270,999.80,0.00,
2020-08-07,22:56,13,270,1000.50,0.00,
2020-08-07,23:56,13,250,1001.30,0.01,
2020-08-08,00:56,15,250,1001.70,0.08,
2020-08-08,01:56,18,240,1002.20,0.01,
2020-08-08,02:56,18,240,1002.80,0.00,
2020-08-08,03:56,18,220,1003.30,0.00,
2020-08-08,04:56,18,210,1003.80,0.00,
2020-08-08,05:56,20,210,1004.40,0.00,
2020-08-08,06:56,21,230,1004.80,0.00,
2020-08-08,07:56,21,220,1005.40,0.00,
2020-08-08,08:56,18,220,1006.00,0.00,
2020-08-08,09:56,20,230,1006.60,0.00,
2020-08-08,10:56,17,230,1007.30,0.00,
2020-08-08,11:56,17,240,1007.70,0.00,
2020-08-08,12:56,16,250,1008.40,0.00,
2020-08-08,13:56,15,230,1008.80,0.00,
2020-08-08,15:08,15,230,M,0.00,
2020-08-08,15:56,15,240,1009.20,0.00,
2020-08-08,16:56,13,250,1009.30,0.00,
2020-08-08,17:56,8,250,1009.30,0.00,
2020-08-08,18:56,7,230,1009.40,0.00,
2020-08-08,19:56,9,250,1009.30,0.00,
2020-08-08,20:56,7,240,1009.40,0.00,
2020-08-08,21:56,7,240,1009.70,0.00,
2020-08-08,22:56,8,240,1010.00,0.00,
2020-08-08,23:56,8,230,1010.10,0.00,
2020-08-09,00:56,7,120,1010.30,0.00,
2020-08-09,01:56,6,110,1010.50,0.00,
2020-08-09,02:52,6,100,M,0.00,
2020-08-09,03:56,6,100,1010.60,0.00,
2020-08-09,04:56,7,100,1010.70,0.00,
2020-08-09,05:56,7,100,1010.70,0.00,
2020-08-09,06:56,8,100,1010.60,0.00,
2020-08-09,07:56,7,90,1010.60,0.00,
2020-08-09,08:56,7,100,1010.90,0.00,
2020-08-09,09:56,0,0,1010.90,0.00,
2020-08-09,10:56,0,0,1011.00,0.00,
2020-08-09,11:56,5,220,1011.30,0.00,
2020-08-09,12:56,6,230,1011.30,0.00,
2020-08-09,13:56,6,250,1011.40,0.00,
2020-08-09,14:56,7,260,1011.30,0.00,
2020-08-09,15:56,8,270,1011.20,0.00,
2020-08-09,16:56,7,260,1011.30,0.00,
2020-08-09,17:56,6,260,1011.30,0.00,
2020-08-09,18:56,8,270,1011.20,0.00,
2020-08-09,19:56,7,260,1011.30,0.00,
2020-08-09,20:56,7,280,1011.40,0.00,
2020-08-09,21:56,5,250,1011.80,0.00,
2020-08-09,22:56,5,110,1012.10,0.00,
2020-08-09,23:56,7,130,1012.40,0.00,
2020-08-10,00:56,6,120,1012.80,0.00,
2020-08-10,01:56,7,120,1013.00,0.00,
2020-08-10,02:56,8,110,1013.30,0.00,
2020-08-10,03:56,8,110,1013.60,0.00,
2020-08-10,04:56,8,120,1013.70,0.00,
2020-08-10,05:56,9,110,1014.00,0.00,
2020-08-10,06:56,7,100,1014.20,0.00,
2020-08-10,07:56,7,110,1014.50,0.00,
2020-08-10,08:56,7,120,1014.80,0.00,
2020-08-10,09:56,6,170,1014.90,0.00,
2020-08-10,10:56,8,230,1015.20,0.00,
2020-08-10,11:56,8,240,1015.50,0.00,
2020-08-10,12:56,8,250,1015.40,0.00,
2020-08-10,13:56,9,240,1015.50,0.00,
2020-08-10,14:56,8,270,1015.40,0.00,
2020-08-10,15:56,7,260,1015.40,0.00,
2020-08-10,16:56,9,260,1015.30,0.00,
2020-08-10,17:56,7,260,1014.90,0.00,
2020-08-10,18:56,7,250,1014.90,0.00,
2020-08-10,19:56,7,270,1014.90,0.00,
2020-08-10,20:56,8,260,1014.80,0.00,
2020-08-10,21:56,6,270,1014.90,0.00,
2020-08-10,22:56,0,0,1014.90,0.00,
2020-08-10,23:56,6,110,1015.00,0.00,
2020-08-11,00:56,7,110,1015.10,0.00,
2020-08-11,01:56,8,110,1015.30,0.00,
2020-08-11,02:56,8,110,1015.20,0.00,
2020-08-11,03:56,8,110,1015.30,0.00,
2020-08-11,04:56,7,100,1015.30,0.00,
2020-08-11,05:56,7,110,1015.30,0.00,
2020-08-11,06:56,7,110,1015.40,0.00,
2020-08-11,07:56,6,80,1015.50,0.00,
2020-08-11,08:56,5,110,1015.60,0.00,
2020-08-11,09:56,0,0,1015.60,0.00,
2020-08-11,10:56,6,200,1015.80,0.00,
2020-08-11,11:56,6,230,1015.90,0.00,
2020-08-11,12:56,7,250,1015.90,0.00,
2020-08-11,13:56,7,250,1015.80,0.00,
2020-08-11,14:56,8,250,1015.50,0.00,
2020-08-11,15:56,10,270,1015.50,0.00,
2020-08-11,16:56,9,260,1015.50,0.00,
2020-08-11,17:56,9,260,1015.50,0.00,
2020-08-11,18:56,6,260,1015.20,0.00,
2020-08-11,19:56,7,260,1015.30,0.00,
2020-08-11,20:56,8,280,1015.10,0.00,
2020-08-11,21:56,5,270,1015.30,0.00,
2020-08-11,22:56,0,0,1015.70,0.00,
2020-08-11,23:56,3,140,1015.90,0.00,
2020-08-12,00:56,7,100,1015.90,0.00,
2020-08-12,01:56,6,110,1016.00,0.00,
2020-08-12,02:56,8,120,1016.20,0.00,
2020-08-12,03:56,7,120,1016.20,0.00,
2020-08-12,04:56,7,120,1016.30,0.00,
2020-08-12,05:56,5,100,1016.30,0.00,
2020-08-12,06:56,6,110,1016.30,0.00,
2020-08-12,07:56,7,110,1016.60,0.00,
2020-08-12,08:56,3,120,1016.70,0.00,
2020-08-12,09:56,8,210,1017.00,0.00,
2020-08-12,10:56,9,260,1017.30,0.00,
2020-08-12,11:56,7,250,1017.40,0.00,
2020-08-12,12:56,9,250,1017.50,0.00,
2020-08-12,13:56,9,250,1017.50,0.00,
2020-08-12,14:56,10,260,1017.60,0.00,
2020-08-12,15:56,8,260,1017.50,0.00,
2020-08-12,16:56,9,260,1017.40,0.00,
2020-08-12,17:56,8,250,1017.20,0.00,
2020-08-12,18:56,8,250,1017.20,0.00,
2020-08-12,19:56,8,260,1017.00,0.00,
2020-08-12,20:56,8,240,1017.10,0.00,
2020-08-12,21:56,9,220,1017.50,0.00,
2020-08-12,22:56,7,230,1017.80,0.00,
2020-08-12,23:52,6,240,M,0.00,
2020-08-13,00:56,10,220,1018.20,0.00,
2020-08-13,01:56,9,210,1018.30,0.00,
2020-08-13,02:56,8,210,1018.50,0.00,
2020-08-13,03:56,9,210,1018.40,0.00,
2020-08-13,04:56,8,210,1018.30,0.00,
2020-08-13,05:56,9,230,1018.30,0.00,
2020-08-13,06:56,8,220,1018.50,0.00,
2020-08-13,07:56,9,230,1018.70,0.00,
2020-08-13,08:56,7,190,1019.00,0.00,
2020-08-13,09:56,8,210,1019.20,0.00,
2020-08-13,10:56,8,230,1019.30,0.00,
2020-08-13,11:56,6,210,1019.60,0.00,
2020-08-13,12:56,11,230,1019.70,0.00,
2020-08-13,13:56,7,230,1019.70,0.00,
2020-08-13,14:54,5,240,M,0.00,
2020-08-13,15:56,7,240,1019.30,0.00,
2020-08-13,16:56,8,250,1019.20,0.00,
2020-08-13,17:56,7,240,1018.90,0.00,
2020-08-13,18:56,7,250,1018.90,0.00,
2020-08-13,19:56,7,270,1018.80,0.00,
2020-08-13,20:56,7,250,1018.80,0.00,
2020-08-13,21:56,6,260,1019.20,0.00,
2020-08-13,22:56,5,240,1019.60,0.00,
2020-08-13,23:56,0,0,1019.80,0.00,
2020-08-14,00:51,7,120,M,0.00,
2020-08-14,01:56,7,120,1020.20,0.00,
2020-08-14,02:56,7,120,1020.30,0.00,
2020-08-14,03:56,8,110,1020.30,0.00,
2020-08-14,04:56,8,120,1020.30,0.00,
2020-08-14,05:56,8,110,1020.50,0.00,
2020-08-14,06:51,7,90,M,0.00,
2020-08-14,07:56,7,100,1020.80,0.00,
2020-08-14,08:56,6,110,1020.80,0.00,
2020-08-14,09:56,7,200,1020.90,0.00,
2020-08-14,10:56,6,210,1021.20,0.00,
2020-08-14,11:56,7,200,1021.30,0.00,
2020-08-14,12:56,8,180,1021.20,0.00,
2020-08-14,13:56,7,190,1020.80,0.00,
2020-08-14,15:09,9,240,M,0.00,
2020-08-14,15:56,9,260,1020.20,0.00,
2020-08-14,16:56,10,250,1020.30,0.00,
2020-08-14,17:56,8,250,1020.00,0.00,
2020-08-14,18:56,10,230,1020.10,0.00,
2020-08-14,19:56,11,240,1020.10,0.00,
2020-08-14,20:56,10,220,1020.00,0.00,
2020-08-14,21:56,11,220,1020.10,0.00,
2020-08-14,22:56,10,220,1020.30,0.00,
2020-08-14,23:56,10,210,1020.60,0.00,
2020-08-15,00:56,8,210,1020.70,0.00,
2020-08-15,01:56,7,200,1020.60,0.00,
2020-08-15,02:53,7,120,1020.60,0.00,
2020-08-15,03:56,7,120,1020.50,0.00,
2020-08-15,04:56,7,110,1020.70,0.00,
2020-08-15,05:56,8,110,1020.60,0.00,
2020-08-15,06:56,9,110,1020.70,0.00,
2020-08-15,07:56,8,100,1020.80,0.00,
2020-08-15,08:56,8,110,1020.90,0.00,
2020-08-15,09:56,6,120,1021.10,0.00,
2020-08-15,10:56,5,190,1020.90,0.00,
2020-08-15,11:56,6,250,1020.90,0.00,
2020-08-15,12:56,7,240,1020.50,0.00,
2020-08-15,13:56,8,240,1020.00,0.00,
2020-08-15,14:56,11,260,1019.70,0.00,
2020-08-15,15:56,13,260,1019.60,0.00,
2020-08-15,16:56,16,270,1019.20,0.00,
2020-08-15,17:56,17,270,1018.90,0.00,
2020-08-15,18:56,14,260,1018.80,0.00,
2020-08-15,19:56,14,250,1018.50,0.00,
2020-08-15,20:56,13,240,1018.50,0.00,
2020-08-15,21:56,9,220,1018.70,0.00,
2020-08-15,22:56,10,220,1018.70,0.00,
2020-08-15,23:56,7,200,1018.80,0.00,
2020-08-16,00:56,9,190,1018.90,0.00,
2020-08-16,01:56,9,190,1018.70,0.00,
2020-08-16,02:56,7,200,1018.20,0.00,
2020-08-16,03:56,8,200,1017.90,0.00,
2020-08-16,04:56,6,150,1017.40,0.00,
2020-08-16,05:56,0,0,1017.50,0.00,
2020-08-16,06:56,7,100,1017.40,0.00,
2020-08-16,07:56,8,90,1017.10,0.00,
2020-08-16,08:56,7,70,1016.70,0.00,
2020-08-16,09:56,5,20,1016.50,0.00,
2020-08-16,10:56,6,40,1016.40,0.00,
2020-08-16,11:56,6,20,1015.80,0.00,
2020-08-16,12:56,7,20,1015.20,0.00,
2020-08-16,13:56,8,350,1014.30,0.00,
2020-08-16,14:56,6,10,1013.90,0.00,
2020-08-16,15:56,7,350,1013.20,0.00,
2020-08-16,16:56,6,20,1012.50,0.00,
2020-08-16,17:56,5,10,1011.90,0.00,
2020-08-16,18:56,7,20,1011.40,0.00,
2020-08-16,19:56,7,20,1011.00,0.00,
2020-08-16,20:56,5,50,1010.50,0.00,
2020-08-16,21:56,7,30,1010.40,0.00,
2020-08-16,22:56,5,20,1010.30,0.00,
2020-08-16,23:56,6,70,1010.00,0.00,
2020-08-17,00:56,6,90,1009.90,0.00,
2020-08-17,01:56,5,60,1009.60,0.00,
2020-08-17,02:56,3,60,1009.30,0.00,
2020-08-17,03:56,5,20,1008.80,0.00,
2020-08-17,04:56,7,10,1008.60,0.00,
2020-08-17,05:56,8,360,1008.50,0.00,
2020-08-17,06:56,5,20,1008.30,0.00,
2020-08-17,07:56,7,60,1007.90,0.00,
2020-08-17,08:56,13,90,1007.70,0.00,
2020-08-17,09:56,10,110,1007.70,0.00,
2020-08-17,10:56,11,120,1007.70,0.00,
2020-08-17,11:56,9,170,1007.40,0.00,
2020-08-17,12:56,8,210,1007.00,0.00,
2020-08-17,13:56,7,290,1006.60,0.00,
2020-08-17,14:56,10,300,1006.40,0.00,
2020-08-17,15:56,7,290,1005.90,0.00,
2020-08-17,16:56,11,10,1005.60,0.00,
2020-08-17,17:56,8,350,1005.40,0.00,
2020-08-17,18:56,9,300,1005.40,0.00,
2020-08-17,19:56,6,330,1005.40,0.00,
2020-08-17,20:56,8,350,1005.50,0.00,
2020-08-17,21:56,3,80,1005.80,0.00,
2020-08-17,22:56,6,80,1005.80,0.00,
2020-08-17,23:56,6,80,1006.00,0.00,
2020-08-18,00:56,6,90,1006.20,0.00,
2020-08-18,01:56,3,320,1006.40,0.00,
2020-08-18,02:56,0,0,1006.60,0.00,
2020-08-18,03:56,6,30,1006.70,0.00,
2020-08-18,04:56,6,30,1007.10,0.00,
2020-08-18,05:56,5,50,1007.40,0.00,
2020-08-18,06:56,6,70,1007.80,0.00,
2020-08-18,07:56,7,110,1007.90,0.00,
2020-08-18,08:56,8,120,1008.20,0.00,
2020-08-18,09:56,8,180,1008.60,0.00,
2020-08-18,10:56,7,210,1009.00,0.00,
2020-08-18,11:56,8,210,1009.30,0.00,
2020-08-18,12:56,8,200,1009.30,0.00,
2020-08-18,13:56,9,210,1009.50,0.00,
2020-08-18,15:11,9,220,M,0.00,
2020-08-18,15:56,10,220,1009.90,0.00,
2020-08-18,16:56,10,220,1010.00,0.00,
2020-08-18,17:56,10,210,1010.30,0.00,
2020-08-18,18:56,9,220,1010.50,0.00,
2020-08-18,19:56,11,220,1010.70,0.00,
2020-08-18,20:56,13,210,1011.10,0.00,
2020-08-18,21:56,11,200,1011.70,0.00,
2020-08-18,22:56,16,200,1012.10,0.00,
2020-08-18,23:56,13,210,1012.40,0.00,
2020-08-19,00:56,15,220,1012.70,0.00,
2020-08-19,01:56,16,200,1013.20,0.00,
2020-08-19,02:56,13,210,1013.60,0.00,
2020-08-19,03:56,16,220,1013.80,0.00,
2020-08-19,04:56,13,220,1014.00,0.00,
2020-08-19,05:56,15,210,1014.10,0.00,
2020-08-19,06:56,14,230,1014.40,0.00,
2020-08-19,07:56,11,210,1014.80,0.00,
2020-08-19,08:56,11,210,1015.00,0.00,
2020-08-19,09:56,11,210,1015.20,0.00,
2020-08-19,10:56,11,220,1015.40,0.00,
2020-08-19,11:56,11,220,1015.70,0.00,
2020-08-19,12:56,11,220,1015.80,0.00,
2020-08-19,13:56,10,220,1015.80,0.00,
2020-08-19,14:56,11,230,1016.00,0.00,
2020-08-19,15:56,11,220,1015.90,0.00,
2020-08-19,16:56,14,220,1015.90,0.00,
2020-08-19,17:56,15,230,1015.70,0.00,
2020-08-19,18:56,16,230,1015.40,0.00,
2020-08-19,19:52,18,250,M,0.00,
2020-08-19,20:56,17,240,1015.70,0.00,
2020-08-19,21:56,18,250,1015.90,0.00,
2020-08-19,22:56,18,260,1016.00,0.00,
2020-08-19,23:56,16,250,1016.10,0.00,
2020-08-20,00:56,15,250,1016.10,0.00,
2020-08-20,01:56,15,230,1016.00,0.00,
2020-08-20,02:56,11,210,1016.00,0.00,
2020-08-20,03:56,10,240,1015.70,0.00,
2020-08-20,04:56,11,230,1015.70,0.00,
2020-08-20,05:56,11,240,1015.60,0.00,
2020-08-20,06:56,5,230,1015.60,0.00,
2020-08-20,07:56,8,220,1015.50,0.00,
2020-08-20,08:56,8,210,1015.40,0.00,
2020-08-20,09:56,6,220,1015.40,0.00,
2020-08-20,10:56,5,200,1015.40,0.00,
2020-08-20,11:56,6,180,1015.30,0.00,
2020-08-20,12:56,0,0,1015.20,0.00,
2020-08-20,13:56,5,180,1015.10,0.00,
2020-08-20,14:56,7,210,1014.90,0.00,
2020-08-20,15:56,5,230,1014.70,0.00,
2020-08-20,16:56,5,250,1014.40,0.00,
2020-08-20,17:56,5,230,1014.10,0.00,
2020-08-20,18:56,3,230,1014.00,0.00,
2020-08-20,19:56,5,240,1013.90,0.00,
2020-08-20,20:56,7,240,1013.80,0.00,
2020-08-20,21:56,3,200,1013.90,0.00,
2020-08-20,22:56,0,0,1013.80,0.00,
2020-08-20,23:56,5,180,1013.60,0.00,
2020-08-21,00:56,3,90,1013.60,0.00,
2020-08-21,01:56,5,150,1013.60,0.00,
2020-08-21,02:56,5,190,1013.20,0.00,
2020-08-21,03:56,5,130,1012.90,0.00,
2020-08-21,04:56,0,0,1012.90,0.00,
2020-08-21,05:56,0,0,1012.50,0.00,
2020-08-21,06:56,7,110,1012.30,0.00,
2020-08-21,07:52,8,90,M,0.00,
2020-08-21,08:56,6,120,1012.20,0.00,
2020-08-21,09:56,6,130,1012.10,0.00,
2020-08-21,10:56,7,100,1011.70,0.00,
2020-08-21,11:56,0,0,1011.60,0.00,
2020-08-21,12:56,5,230,1011.10,0.00,
2020-08-21,13:56,6,250,1010.50,0.00,
2020-08-21,14:56,7,250,1009.90,0.00,
2020-08-21,15:56,10,260,1009.50,0.00,
2020-08-21,16:56,9,260,1008.80,0.00,
2020-08-21,17:56,11,270,1008.60,0.00,
2020-08-21,18:56,10,290,1008.20,0.00,
2020-08-21,19:56,8,270,1008.10,0.00,
2020-08-21,20:56,0,0,1008.00,0.00,
2020-08-21,21:56,3,160,1007.70,0.00,
2020-08-21,22:56,6,260,1007.80,0.00,
2020-08-21,23:56,3,240,1007.60,0.00,
2020-08-22,00:56,0,0,1007.40,0.00,
2020-08-22,01:56,3,100,1007.00,0.00,
2020-08-22,02:56,0,0,1007.00,0.00,
2020-08-22,03:56,3,90,1007.00,0.00,
2020-08-22,04:56,5,110,1006.90,0.00,
2020-08-22,05:56,5,110,1006.90,0.00,
2020-08-22,06:56,7,100,1007.00,0.00,
2020-08-22,07:56,6,90,1006.90,0.00,
2020-08-22,08:56,3,110,1006.80,0.00,
2020-08-22,09:56,3,110,1006.80,0.00,
2020-08-22,10:56,0,0,1006.90,0.00,
2020-08-22,11:56,0,0,1006.80,0.00,
2020-08-22,12:56,5,260,1006.60,0.00,
2020-08-22,13:56,5,220,1006.70,0.00,
2020-08-22,15:25,10,220,M,0.00,
2020-08-22,15:56,11,220,1006.90,0.00,
2020-08-22,16:51,0,0,M,0.00,
2020-08-22,17:56,3,250,1006.40,0.00,
2020-08-22,18:56,0,0,1006.20,0.00,
2020-08-22,19:56,0,0,1006.00,0.00,
2020-08-22,20:56,3,120,1006.00,0.00,
2020-08-22,21:56,3,110,1006.00,0.00,
2020-08-22,22:56,15,200,1006.00,0.00,
2020-08-22,23:53,11,180,M,0.02,
2020-08-23,00:56,10,170,1005.90,0.00,
2020-08-23,01:56,18,180,1005.80,0.00,
2020-08-23,02:54,15,160,M,0.00,
2020-08-23,03:56,16,170,1005.70,0.00,
2020-08-23,04:56,9,220,1005.90,0.01,
2020-08-23,05:56,9,230,1006.00,0.00,
2020-08-23,06:56,18,230,1006.20,0.07,
2020-08-23,07:56,13,250,1006.50,0.01,
2020-08-23,08:56,10,220,1006.70,0.00,
2020-08-23,09:56,20,210,1007.10,0.00,
2020-08-23,10:56,18,200,1007.50,0.00,
2020-08-23,11:54,18,190,M,0.01,
2020-08-23,12:56,21,200,1008.10,0.00,
2020-08-23,13:54,17,200,M,0.00,
2020-08-23,14:56,13,210,1008.70,0.00,
2020-08-23,15:56,14,230,1008.70,0.00,
2020-08-23,16:56,14,240,1008.80,0.00,
2020-08-23,17:56,14,220,1009.00,0.00,
2020-08-23,18:56,15,230,1009.10,0.00,
2020-08-23,19:56,11,240,1009.20,0.00,
2020-08-23,20:56,6,230,1009.40,0.00,
2020-08-23,21:56,9,230,1009.60,0.00,
2020-08-23,22:56,6,190,1009.80,0.00,
2020-08-23,23:56,7,130,1010.10,0.00,
2020-08-24,00:56,15,150,1010.10,0.00,
2020-08-24,01:56,8,150,1010.20,0.01,
2020-08-24,02:52,15,210,M,0.01,
2020-08-24,03:56,13,220,1010.30,0.01,
2020-08-24,04:56,13,210,1010.40,0.00,
2020-08-24,05:56,14,200,1010.20,0.00,
2020-08-24,06:56,10,200,1010.20,0.00,
2020-08-24,07:56,10,200,1010.20,0.00,
2020-08-24,08:56,14,150,1010.30,0.03,
2020-08-24,09:56,11,140,1010.40,0.06,
2020-08-24,10:52,10,210,M,0.00,
2020-08-24,11:52,8,190,M,0.00,
2020-08-24,12:56,10,220,1010.40,0.00,
2020-08-24,13:56,11,220,1010.20,0.00,
2020-08-24,14:56,9,230,1010.00,0.00,
2020-08-24,15:56,5,230,1009.90,0.00,
2020-08-24,16:56,7,240,1009.90,0.00,
2020-08-24,17:56,5,260,1009.80,0.00,
2020-08-24,18:56,0,0,1009.80,0.00,
2020-08-24,19:56,3,230,1009.60,0.00,
2020-08-24,20:56,0,0,1009.50,0.00,
2020-08-24,21:56,0,0,1009.80,0.00,
2020-08-24,22:56,3,140,1009.70,0.00,
2020-08-24,23:56,6,110,1009.70,0.00,
2020-08-25,00:56,6,110,1009.60,0.00,
2020-08-25,01:56,7,110,1009.40,0.00,
2020-08-25,02:56,8,110,1009.30,0.00,
2020-08-25,03:56,7,100,1009.20,0.00,
2020-08-25,04:56,3,100,1009.20,0.00,
2020-08-25,05:56,5,40,1009.00,0.01,
2020-08-25,06:56,3,70,1009.10,0.00,
2020-08-25,07:56,6,90,1009.10,0.00,
2020-08-25,08:56,7,40,1009.10,0.08,
2020-08-25,09:56,3,80,1009.10,0.00,
2020-08-25,10:56,3,M,1009.00,0.00,
2020-08-25,11:56,6,200,1008.90,0.00,
2020-08-25,12:56,8,210,1008.80,0.00,
2020-08-25,13:56,8,210,1008.70,0.00,
2020-08-25,14:56,5,230,1008.40,0.00,
2020-08-25,15:56,6,240,1008.20,0.00,
2020-08-25,16:56,3,230,1008.20,0.00,
2020-08-25,17:56,0,0,1008.10,0.00,
2020-08-25,18:56,0,0,1007.90,0.00,
2020-08-25,19:56,0,0,1008.00,0.00,
2020-08-25,20:56,0,0,1008.10,0.00,
2020-08-25,21:56,0,0,1008.20,0.00,
2020-08-25,22:56,5,90,1008.10,0.00,
2020-08-25,23:56,3,80,1008.30,0.00,
2020-08-26,00:56,5,90,1008.30,0.00,
2020-08-26,01:56,6,100,1008.30,0.00,
2020-08-26,02:56,6,70,1008.20,0.00,
2020-08-26,03:53,5,80,M,0.00,
2020-08-26,04:56,6,80,1008.40,0.00,
2020-08-26,05:56,5,70,1008.40,0.00,
2020-08-26,06:56,5,70,1008.40,0.00,
2020-08-26,07:56,6,60,1008.60,0.00,
2020-08-26,08:56,6,60,1008.60,0.00,
2020-08-26,09:56,6,40,1008.70,0.00,
2020-08-26,10:56,3,30,1008.80,0.00,
2020-08-26,11:56,6,360,1008.70,0.00,
2020-08-26,12:56,8,10,1008.70,0.00,
2020-08-26,13:56,7,360,1008.40,0.00,
2020-08-26,14:56,7,340,1008.20,0.00,
2020-08-26,15:56,7,320,1008.10,0.00,
2020-08-26,16:56,5,350,1007.90,0.00,
2020-08-26,17:56,5,320,1007.60,0.00,
2020-08-26,18:56,8,300,1007.50,0.00,
2020-08-26,19:56,6,270,1007.70,0.01,
2020-08-26,20:56,10,290,1007.50,0.00,
2020-08-26,21:56,8,310,1007.60,0.00,
2020-08-26,22:56,9,330,1007.50,0.00,
2020-08-26,23:56,5,80,1007.70,0.00,
2020-08-27,00:56,5,40,1007.80,0.00,
2020-08-27,01:56,9,30,1007.90,0.00,
2020-08-27,02:56,13,350,1008.00,0.00,
2020-08-27,03:56,16,360,1007.90,0.00,
2020-08-27,04:56,14,10,1007.90,0.00,
2020-08-27,05:56,9,350,1007.90,0.00,
2020-08-27,06:56,7,330,1007.90,0.00,
2020-08-27,07:56,8,340,1007.90,0.01,
2020-08-27,08:52,14,340,M,0.02,
2020-08-27,09:56,16,340,1007.40,0.01,
2020-08-27,10:56,16,330,1007.20,0.03,
2020-08-27,11:56,16,340,1007.10,0.02,
2020-08-27,12:56,14,350,1007.00,0.03,
2020-08-27,13:56,11,360,1006.80,0.00,
2020-08-27,14:56,11,360,1006.60,0.00,
2020-08-27,15:56,7,340,1006.50,0.00,
2020-08-27,16:56,9,350,1006.40,0.00,
2020-08-27,17:56,9,350,1006.60,0.04,
2020-08-27,18:56,8,350,1006.40,0.02,
2020-08-27,19:56,5,340,1006.30,0.02,
2020-08-27,20:51,8,180,M,0.12,
2020-08-27,21:56,7,60,1007.40,0.00,
2020-08-27,22:56,8,60,1008.00,0.00,
2020-08-27,23:56,5,90,1008.30,0.00,
2020-08-28,00:56,5,80,1008.70,0.00,
2020-08-28,01:56,3,60,1009.10,0.00,
2020-08-28,02:56,6,80,1009.20,0.00,
2020-08-28,03:56,7,50,1009.30,0.00,
2020-08-28,04:56,10,60,1009.50,0.00,
2020-08-28,05:56,8,50,1009.70,0.00,
2020-08-28,06:56,9,60,1009.90,0.00,
2020-08-28,07:56,6,90,1010.00,0.00,
2020-08-28,08:56,3,50,1010.30,0.00,
2020-08-28,09:56,6,60,1010.40,0.00,
2020-08-28,10:56,6,100,1010.50,0.00,
2020-08-28,11:56,6,90,1010.70,0.00,
2020-08-28,12:56,5,100,1010.60,0.00,
2020-08-28,13:56,6,120,1010.40,0.00,
2020-08-28,14:56,5,220,1010.40,0.00,
2020-08-28,15:56,6,270,1010.10,0.00,
2020-08-28,16:56,8,280,1009.80,0.00,
2020-08-28,17:56,7,290,1009.60,0.00,
2020-08-28,18:56,8,290,1009.30,0.00,
2020-08-28,19:56,9,310,1009.00,0.00,
2020-08-28,20:56,8,320,1008.80,0.00,
2020-08-28,21:56,7,320,1008.70,0.00,
2020-08-28,22:56,6,100,1008.50,0.00,
2020-08-28,23:56,8,120,1008.30,0.00,
2020-08-29,00:56,6,80,1008.30,0.00,
2020-08-29,01:56,3,80,1008.00,0.00,
2020-08-29,02:56,6,110,1007.90,0.00,
2020-08-29,03:56,5,80,1007.50,0.00,
2020-08-29,04:56,6,50,1007.00,0.00,
2020-08-29,05:56,6,90,1006.80,0.00,
2020-08-29,06:56,5,90,1006.40,0.00,
2020-08-29,07:56,5,70,1005.90,0.00,
2020-08-29,08:56,5,40,1005.70,0.00,
2020-08-29,09:56,6,80,1005.30,0.00,
2020-08-29,10:56,3,80,1005.10,0.00,
2020-08-29,11:56,0,0,1004.40,0.00,
2020-08-29,12:56,3,350,1003.70,0.00,
2020-08-29,13:56,10,10,1003.20,0.00,
2020-08-29,14:56,9,30,1002.50,0.00,
2020-08-29,15:56,8,20,1001.90,0.00,
2020-08-29,16:56,9,50,1001.00,0.00,
2020-08-29,17:56,9,20,1000.30,0.00,
2020-08-29,18:56,13,20,999.80,0.00,
2020-08-29,19:56,14,20,999.50,0.00,
2020-08-29,20:56,11,30,999.10,0.00,
2020-08-29,21:56,9,50,999.10,0.00,
2020-08-29,22:56,9,70,998.70,0.00,
2020-08-29,23:56,6,70,998.60,0.00,
2020-08-30,00:56,5,10,998.50,0.00,
2020-08-30,01:56,3,70,998.20,0.00,
2020-08-30,02:56,3,70,997.60,0.00,
2020-08-30,03:56,3,90,997.30,0.00,
2020-08-30,04:56,5,100,997.20,0.00,
2020-08-30,05:56,6,70,996.50,0.00,
2020-08-30,06:56,8,70,995.80,0.00,
2020-08-30,07:56,10,70,995.20,0.00,
2020-08-30,08:56,9,50,994.50,0.00,
2020-08-30,09:56,11,60,993.80,0.00,
2020-08-30,10:56,15,80,992.60,0.00,
2020-08-30,12:56,18,50,989.90,0.00,
