 


Sub-Daily Data Between Two Dates
UNALAKLEET FLD (AK)
26627
Lat/Lon/Elev: 63.8833/-160.8000/18 ft

Date,Time,Wind Spd (mph),Wind Direction (deg),Sea Lev Press (hPa),Precip (in),
2021-07-21,23:56,8,320,1006.90,m,
2021-07-22,00:56,8,320,1007.10,m,
2021-07-22,01:56,10,300,1007.10,m,
2021-07-22,02:56,9,300,1007.20,m,
2021-07-22,03:56,8,310,1007.40,m,
2021-07-22,04:56,7,330,1007.40,m,
2021-07-22,05:56,9,310,1007.60,m,
2021-07-22,06:56,8,320,1008.00,m,
2021-07-22,07:56,9,310,1008.00,m,
2021-07-22,08:56,10,320,1008.30,m,
2021-07-22,09:56,11,320,1008.50,m,
2021-07-22,10:56,10,320,1009.10,m,
2021-07-22,11:56,14,310,1009.50,m,
2021-07-22,12:56,11,310,1010.00,m,
2021-07-22,13:56,11,310,1010.30,m,
2021-07-22,14:56,11,300,1010.70,m,
2021-07-22,15:56,13,290,1011.20,m,
2021-07-22,16:56,13,280,1011.40,m,
2021-07-22,17:56,11,280,1011.70,m,
2021-07-22,18:56,11,290,1012.10,m,
2021-07-22,19:56,11,280,1012.60,m,
2021-07-22,20:56,10,280,1012.90,m,
2021-07-22,21:56,11,290,1013.30,m,
2021-07-22,22:56,10,270,1013.60,m,
2021-07-22,23:56,9,250,1013.70,m,
2021-07-23,00:56,14,240,1014.20,m,
2021-07-23,01:56,10,270,1014.50,m,
2021-07-23,02:56,8,250,1014.70,m,
2021-07-23,03:56,8,250,1014.80,m,
2021-07-23,04:56,9,260,1015.00,m,
2021-07-23,05:56,9,230,1015.10,m,
2021-07-23,06:56,9,250,1015.30,m,
2021-07-23,07:56,7,270,1015.50,m,
2021-07-23,08:56,11,290,1015.70,m,
2021-07-23,09:56,8,260,1015.90,m,
2021-07-23,10:56,6,240,1016.20,m,
2021-07-23,11:56,6,290,1016.40,m,
2021-07-23,12:56,10,250,1016.60,m,
2021-07-23,13:56,10,260,1016.80,m,
2021-07-23,14:56,9,260,1017.00,m,
2021-07-23,15:56,13,250,1017.00,m,
2021-07-23,16:56,16,250,1017.00,m,
2021-07-23,17:56,10,230,1017.10,m,
2021-07-23,18:56,14,250,1017.10,m,
2021-07-23,19:56,10,270,1016.90,m,
2021-07-23,20:56,10,240,1017.00,m,
2021-07-23,21:56,11,240,1017.10,m,
2021-07-23,22:56,13,230,1017.30,m,
2021-07-23,23:56,11,240,1017.30,m,
2021-07-24,00:56,15,230,1017.60,m,
2021-07-24,01:56,16,240,1017.70,m,
2021-07-24,02:56,17,250,1017.70,m,
2021-07-24,03:56,18,250,1017.80,m,
2021-07-24,04:56,17,240,1018.10,m,
2021-07-24,05:56,14,260,1018.10,m,
2021-07-24,06:56,15,250,1018.50,m,
2021-07-24,07:56,14,250,1019.00,m,
2021-07-24,08:56,8,240,1019.20,m,
2021-07-24,09:56,11,230,1019.20,m,
2021-07-24,10:56,14,220,1019.40,m,
2021-07-24,11:56,13,240,1019.60,m,
2021-07-24,12:56,11,250,1019.80,m,
2021-07-24,13:56,9,260,1019.70,m,
2021-07-24,14:56,13,260,1019.80,m,
2021-07-24,15:56,7,260,1019.80,m,
2021-07-24,16:56,9,290,1019.90,m,
2021-07-24,17:56,7,300,1019.60,m,
2021-07-24,18:56,5,300,1019.20,m,
2021-07-24,19:56,0,0,1018.80,m,
2021-07-24,20:56,3,20,1018.50,m,
2021-07-24,21:56,0,0,1018.40,m,
2021-07-24,22:56,5,20,1018.30,m,
2021-07-24,23:56,6,90,1018.20,m,
2021-07-25,00:56,6,90,1018.10,m,
2021-07-25,01:56,5,100,1017.90,m,
2021-07-25,02:56,7,110,1017.60,m,
2021-07-25,03:56,9,70,1017.40,m,
2021-07-25,04:56,8,80,1017.10,m,
2021-07-25,05:56,7,80,1016.80,m,
2021-07-25,06:56,6,80,1016.60,m,
2021-07-25,07:56,6,90,1016.30,m,
2021-07-25,08:56,7,90,1016.00,m,
2021-07-25,09:56,7,110,1015.70,m,
2021-07-25,10:56,7,180,1015.50,m,
2021-07-25,11:56,9,160,1015.40,m,
2021-07-25,12:56,8,240,1015.20,m,
2021-07-25,13:56,3,240,1015.00,m,
2021-07-25,14:56,6,240,1014.80,m,
2021-07-25,15:56,7,270,1014.60,m,
2021-07-25,16:56,0,0,1014.30,m,
2021-07-25,17:56,0,0,1013.90,m,
2021-07-25,18:56,3,130,1013.40,m,
2021-07-25,19:56,3,130,1013.20,m,
2021-07-25,20:56,0,0,1013.10,m,
2021-07-25,21:56,3,130,1013.10,m,
2021-07-25,22:56,0,0,1013.00,m,
2021-07-25,23:56,0,0,1013.10,m,
2021-07-26,00:56,6,90,1012.90,m,
2021-07-26,01:56,13,240,1012.80,m,
2021-07-26,02:56,11,240,1012.50,m,
2021-07-26,03:56,15,220,1012.50,m,
2021-07-26,04:56,16,210,1012.30,m,
2021-07-26,05:56,16,200,1012.30,m,
2021-07-26,06:56,14,200,1012.20,m,
2021-07-26,07:56,16,200,1012.30,m,
2021-07-26,08:56,15,190,1012.20,m,
2021-07-26,09:56,16,190,1012.10,m,
2021-07-26,10:56,13,190,1012.30,m,
2021-07-26,11:56,11,190,1012.40,m,
2021-07-26,12:56,9,190,1012.40,m,
2021-07-26,13:56,8,170,1012.20,m,
2021-07-26,14:56,11,190,1012.10,m,
2021-07-26,15:56,7,190,1011.90,m,
2021-07-26,16:56,6,200,1011.70,m,
2021-07-26,17:56,9,180,1011.30,m,
2021-07-26,18:56,7,M,1011.20,m,
2021-07-26,19:56,3,100,1011.00,m,
2021-07-26,20:56,10,180,1010.70,m,
2021-07-26,21:56,6,90,1010.40,m,
2021-07-26,22:56,6,100,1010.30,m,
2021-07-26,23:56,6,160,1010.00,m,
2021-07-27,00:56,13,170,1009.70,m,
2021-07-27,01:56,10,180,1009.40,m,
2021-07-27,02:56,9,170,1009.00,m,
2021-07-27,03:56,10,170,1008.80,m,
2021-07-27,04:56,14,190,1008.60,m,
2021-07-27,05:56,18,190,1008.20,m,
2021-07-27,06:56,17,200,1008.00,m,
2021-07-27,07:56,20,180,1008.00,m,
2021-07-27,08:56,20,200,1008.30,m,
2021-07-27,09:56,22,200,1008.50,m,
2021-07-27,10:56,18,200,1008.80,m,
2021-07-27,11:56,16,200,1009.00,m,
2021-07-27,12:56,16,200,1009.40,m,
2021-07-27,13:56,14,180,1009.40,m,
2021-07-27,14:56,14,190,1009.70,m,
2021-07-27,15:56,13,190,1009.80,m,
2021-07-27,16:56,14,200,1009.80,m,
2021-07-27,17:56,16,190,1009.90,m,
2021-07-27,18:56,13,180,1010.00,m,
2021-07-27,19:56,11,180,1010.20,m,
2021-07-27,20:56,18,190,1010.20,m,
2021-07-27,21:56,13,180,1010.40,m,
2021-07-27,22:56,11,160,1010.50,m,
2021-07-27,23:56,10,170,1010.60,m,
2021-07-28,00:56,14,160,1010.50,m,
2021-07-28,01:56,9,160,1010.50,m,
2021-07-28,02:56,10,160,1010.30,m,
2021-07-28,03:56,9,140,1010.10,m,
2021-07-28,04:56,11,150,1009.80,m,
2021-07-28,05:56,11,140,1009.80,m,
2021-07-28,06:56,9,140,1009.90,m,
2021-07-28,07:56,9,150,1010.40,m,
2021-07-28,08:56,13,150,1010.40,m,
2021-07-28,09:56,14,170,1010.50,m,
2021-07-28,10:56,16,180,1010.50,m,
2021-07-28,11:56,18,180,1010.40,m,
2021-07-28,12:56,20,170,1010.40,m,
2021-07-28,13:56,22,170,1010.30,m,
2021-07-28,14:56,18,170,1010.20,m,
2021-07-28,15:56,18,160,1010.50,m,
2021-07-28,16:56,23,160,1010.40,m,
2021-07-28,17:56,17,160,1010.70,m,
2021-07-28,18:56,13,150,1010.70,m,
2021-07-28,19:56,15,150,1010.70,m,
2021-07-28,20:56,14,150,1010.60,m,
2021-07-28,21:56,17,160,1010.50,m,
2021-07-28,22:56,17,160,1010.60,m,
2021-07-28,23:56,14,160,1010.90,m,
2021-07-29,00:56,17,170,1011.00,m,
2021-07-29,01:56,9,150,1011.20,m,
2021-07-29,02:56,15,170,1011.20,m,
2021-07-29,03:56,13,170,1011.40,m,
2021-07-29,04:56,15,180,1011.20,m,
2021-07-29,05:56,7,140,1011.50,m,
2021-07-29,06:56,11,170,1011.60,m,
2021-07-29,07:56,8,150,1012.10,m,
2021-07-29,08:56,8,160,1012.10,m,
2021-07-29,09:56,7,160,1012.20,m,
2021-07-29,10:56,15,170,1012.10,m,
2021-07-29,11:56,9,160,1012.50,m,
2021-07-29,12:56,9,170,1012.40,m,
2021-07-29,13:56,6,160,1012.60,m,
2021-07-29,14:56,15,160,1012.60,m,
2021-07-29,15:56,10,150,1012.70,m,
2021-07-29,16:56,8,150,1012.90,m,
2021-07-29,17:56,14,170,1012.60,m,
2021-07-29,18:56,8,190,1012.90,m,
2021-07-29,19:56,8,190,1012.90,m,
2021-07-29,20:56,14,190,1012.80,m,
2021-07-29,21:56,10,200,1013.00,m,
2021-07-29,22:56,9,190,1013.30,m,
2021-07-29,23:56,16,210,1013.60,m,
2021-07-30,00:56,8,190,1013.60,m,
2021-07-30,01:56,17,210,1013.50,m,
2021-07-30,02:56,7,180,1013.30,m,
2021-07-30,03:56,0,0,1013.40,m,
2021-07-30,04:56,5,110,1013.10,m,
2021-07-30,05:56,7,170,1013.00,m,
2021-07-30,06:56,6,120,1012.90,m,
2021-07-30,07:56,5,90,1012.60,m,
2021-07-30,08:56,6,100,1012.50,m,
2021-07-30,09:56,7,100,1012.20,m,
2021-07-30,10:56,5,120,1012.00,m,
2021-07-30,11:56,7,140,1011.90,m,
2021-07-30,12:56,8,130,1011.50,m,
2021-07-30,13:56,8,140,1011.20,m,
2021-07-30,14:56,8,120,1010.80,m,
2021-07-30,15:56,10,140,1010.30,m,
2021-07-30,16:56,9,140,1009.80,m,
2021-07-30,17:56,8,150,1009.40,m,
2021-07-30,18:56,9,150,1008.80,m,
2021-07-30,19:56,9,150,1008.30,m,
2021-07-30,20:56,9,140,1007.80,m,
2021-07-30,21:56,6,130,1007.20,m,
2021-07-30,22:56,9,160,1006.90,m,
2021-07-30,23:56,5,100,1006.00,m,
2021-07-31,00:56,9,120,1005.20,m,
2021-07-31,01:56,13,140,1004.20,m,
2021-07-31,02:56,14,150,1003.40,m,
2021-07-31,03:56,21,150,1002.80,m,
2021-07-31,04:56,16,140,1002.30,m,
2021-07-31,05:56,18,160,1002.00,m,
2021-07-31,06:56,20,160,1001.90,m,
2021-07-31,07:56,15,180,1002.50,m,
2021-07-31,08:56,14,180,1002.90,m,
2021-07-31,09:56,17,180,1003.40,m,
2021-07-31,10:56,13,220,1004.20,m,
2021-07-31,11:56,21,230,1004.90,m,
2021-07-31,12:56,16,230,1005.50,m,
2021-07-31,13:56,23,210,1006.00,m,
2021-07-31,14:56,16,210,1006.80,m,
2021-07-31,15:56,17,210,1007.40,m,
2021-07-31,16:56,7,270,1008.20,m,
2021-07-31,17:56,10,250,1008.70,m,
2021-07-31,18:56,6,250,1009.30,m,
2021-07-31,19:56,8,250,1009.70,m,
2021-07-31,20:56,6,250,1010.10,m,
2021-07-31,21:56,0,0,1010.40,m,
2021-07-31,22:56,0,0,1010.80,m,
2021-07-31,23:56,3,100,1011.10,m,
2021-08-01,00:56,0,0,1011.40,m,
2021-08-01,01:56,5,80,1011.60,m,
2021-08-01,02:56,6,90,1011.50,m,
2021-08-01,03:56,6,70,1011.30,m,
2021-08-01,04:56,5,M,1011.10,m,
2021-08-01,05:56,10,60,1010.80,m,
2021-08-01,06:56,11,70,1010.60,m,
2021-08-01,07:56,9,90,1010.40,m,
2021-08-01,08:56,14,70,1010.20,m,
2021-08-01,09:56,11,90,1010.10,m,
2021-08-01,10:56,9,100,1010.10,m,
2021-08-01,11:56,6,120,1010.30,m,
2021-08-01,12:56,10,150,1010.60,m,
2021-08-01,13:56,8,140,1010.80,m,
2021-08-01,14:56,9,140,1011.10,m,
2021-08-01,15:56,7,120,1011.30,m,
2021-08-01,16:56,5,150,1011.20,m,
2021-08-01,17:56,6,130,1011.50,m,
2021-08-01,18:56,8,130,1011.70,m,
2021-08-01,19:56,5,150,1012.10,m,
2021-08-01,20:56,7,100,1012.40,m,
2021-08-01,21:56,7,80,1012.70,m,
2021-08-01,22:56,9,110,1012.80,m,
2021-08-01,23:56,8,110,1013.20,m,
2021-08-02,00:56,9,110,1013.30,m,
2021-08-02,01:56,9,70,1013.50,m,
2021-08-02,02:56,10,100,1013.70,m,
2021-08-02,03:56,9,90,1013.60,m,
2021-08-02,04:56,11,90,1013.80,m,
2021-08-02,05:56,5,80,1014.50,m,
2021-08-02,06:56,9,90,1014.60,m,
2021-08-02,07:56,13,70,1014.80,m,
2021-08-02,08:56,17,70,1015.00,m,
2021-08-02,09:56,13,80,1015.40,m,
2021-08-02,10:56,17,80,1015.50,m,
2021-08-02,11:56,13,80,1015.80,m,
2021-08-02,12:56,16,90,1015.70,m,
2021-08-02,13:56,15,90,1015.70,m,
2021-08-02,14:56,5,220,1015.80,m,
2021-08-02,15:56,8,110,1015.60,m,
2021-08-02,16:56,7,210,1015.40,m,
2021-08-02,17:56,0,0,1015.50,m,
2021-08-02,18:56,3,210,1015.60,m,
2021-08-02,19:56,5,120,1015.80,m,
2021-08-02,20:56,6,100,1016.00,m,
2021-08-02,21:56,7,90,1016.10,m,
2021-08-02,22:56,7,80,1016.50,m,
2021-08-02,23:56,5,80,1016.80,m,
2021-08-03,00:56,8,70,1016.90,m,
2021-08-03,01:56,8,90,1017.10,m,
2021-08-03,02:56,11,70,1017.20,m,
2021-08-03,03:56,10,80,1017.30,m,
2021-08-03,04:56,8,90,1017.40,m,
2021-08-03,05:56,8,100,1017.60,m,
2021-08-03,06:56,9,80,1017.70,m,
2021-08-03,07:56,8,100,1017.90,m,
2021-08-03,08:56,8,80,1018.10,m,
2021-08-03,09:56,7,130,1018.00,m,
2021-08-03,10:56,5,160,1017.70,m,
2021-08-03,11:56,13,330,1017.60,m,
2021-08-03,12:56,11,330,1017.00,m,
2021-08-03,13:56,15,320,1016.50,m,
2021-08-03,14:56,16,320,1015.90,m,
2021-08-03,15:56,14,330,1015.40,m,
2021-08-03,16:56,15,330,1014.80,m,
2021-08-03,17:56,15,330,1014.20,m,
2021-08-03,18:56,14,320,1013.80,m,
2021-08-03,19:56,10,330,1013.10,m,
2021-08-03,20:56,3,350,1012.80,m,
2021-08-03,21:56,5,100,1012.50,m,
2021-08-03,22:56,7,100,1012.50,m,
2021-08-03,23:56,6,80,1012.30,m,
2021-08-04,00:56,7,100,1011.90,m,
2021-08-04,01:56,7,90,1011.30,m,
2021-08-04,02:56,8,100,1010.70,m,
2021-08-04,03:56,6,120,1010.00,m,
2021-08-04,04:56,7,90,1009.40,m,
2021-08-04,05:56,11,80,1009.10,m,
2021-08-04,06:56,11,90,1008.60,m,
2021-08-04,07:56,9,110,1008.50,m,
2021-08-04,08:56,14,80,1007.80,m,
2021-08-04,09:56,20,90,1007.50,m,
2021-08-04,10:56,13,80,1006.80,m,
2021-08-04,11:56,23,80,1006.50,m,
2021-08-04,12:56,20,90,1006.10,m,
2021-08-04,13:56,18,100,1005.60,m,
2021-08-04,14:56,20,110,1005.30,m,
2021-08-04,15:56,13,90,1005.00,m,
2021-08-04,16:56,11,100,1004.60,m,
2021-08-04,17:56,14,100,1004.40,m,
2021-08-04,18:56,9,70,1004.40,m,
2021-08-04,19:56,13,200,1005.10,m,
2021-08-04,20:56,16,230,1006.40,m,
2021-08-04,21:56,14,230,1007.30,m,
2021-08-04,22:56,10,240,1007.80,m,
2021-08-04,23:56,13,230,1008.20,m,
2021-08-05,00:56,15,240,1008.60,m,
2021-08-05,01:56,15,230,1008.70,m,
2021-08-05,02:56,13,230,1008.80,m,
2021-08-05,03:56,13,220,1008.40,m,
2021-08-05,04:56,13,230,1008.40,m,
2021-08-05,05:56,13,230,1008.50,m,
2021-08-05,06:56,15,240,1008.70,m,
2021-08-05,07:56,14,240,1008.80,m,
2021-08-05,08:56,14,230,1008.70,m,
2021-08-05,09:56,14,230,1008.90,m,
2021-08-05,10:56,15,220,1009.00,m,
2021-08-05,11:56,13,230,1009.10,m,
2021-08-05,12:56,13,240,1008.90,m,
2021-08-05,13:56,11,220,1009.10,m,
2021-08-05,14:56,10,240,1008.70,m,
2021-08-05,15:56,10,240,1008.90,m,
2021-08-05,16:56,11,240,1008.70,m,
2021-08-05,17:56,10,240,1008.70,m,
2021-08-05,18:56,13,240,1008.60,m,
2021-08-05,19:56,15,230,1008.60,m,
2021-08-05,20:56,14,240,1008.60,m,
2021-08-05,21:56,11,240,1008.60,m,
2021-08-05,22:56,14,230,1008.60,m,
2021-08-05,23:56,14,240,1008.30,m,
2021-08-06,00:56,13,240,1008.50,m,
2021-08-06,01:56,16,240,1008.40,m,
2021-08-06,02:56,14,240,1008.30,m,
2021-08-06,03:56,17,220,1008.40,m,
2021-08-06,04:56,20,220,1008.40,m,
2021-08-06,05:56,17,220,1008.50,m,
2021-08-06,06:56,17,220,1008.80,m,
2021-08-06,07:56,16,210,1008.80,m,
2021-08-06,08:56,21,210,1008.80,m,
2021-08-06,09:56,20,210,1009.00,m,
2021-08-06,10:56,22,220,1009.30,m,
2021-08-06,11:56,16,210,1009.80,m,
2021-08-06,12:56,18,220,1010.20,m,
2021-08-06,13:56,16,210,1010.30,m,
2021-08-06,14:56,15,220,1010.50,m,
2021-08-06,15:56,15,220,1010.50,m,
2021-08-06,16:56,16,230,1010.80,m,
2021-08-06,17:56,17,220,1011.00,m,
2021-08-06,18:56,17,220,1011.10,m,
2021-08-06,19:56,17,210,1011.10,m,
2021-08-06,20:56,15,220,1011.20,m,
2021-08-06,21:56,14,250,1011.50,m,
2021-08-06,22:56,10,250,1011.60,m,
2021-08-06,23:56,10,250,1012.00,m,
2021-08-07,00:56,11,260,1012.10,m,
2021-08-07,01:56,14,230,1011.90,m,
2021-08-07,02:56,17,230,1011.60,m,
2021-08-07,03:56,18,230,1011.50,m,
2021-08-07,04:56,18,230,1011.40,m,
2021-08-07,05:56,17,220,1011.60,m,
2021-08-07,06:56,13,220,1011.60,m,
2021-08-07,07:56,14,210,1011.50,m,
2021-08-07,08:56,9,240,1011.40,m,
2021-08-07,09:56,6,260,1011.10,m,
2021-08-07,10:56,5,250,1011.00,m,
2021-08-07,11:56,7,310,1010.40,m,
2021-08-07,12:56,10,310,1009.80,m,
2021-08-07,13:56,13,320,1009.30,m,
2021-08-07,14:56,13,320,1008.60,m,
2021-08-07,15:56,9,30,1007.80,m,
2021-08-07,16:56,6,90,1007.10,m,
2021-08-07,17:56,8,100,1006.70,m,
2021-08-07,18:56,14,80,1006.10,m,
2021-08-07,19:56,14,90,1005.50,m,
2021-08-07,20:56,7,40,1004.90,m,
2021-08-07,21:56,9,50,1004.70,m,
2021-08-07,22:56,9,40,1004.60,m,
2021-08-07,23:56,10,70,1004.00,m,
2021-08-08,00:56,13,60,1003.10,m,
2021-08-08,01:56,14,70,1002.50,m,
2021-08-08,02:56,15,80,1001.90,m,
2021-08-08,03:56,9,60,1001.40,m,
2021-08-08,04:56,14,70,1000.60,m,
2021-08-08,05:56,16,80,1000.00,m,
2021-08-08,06:56,13,80,999.50,m,
2021-08-08,07:56,11,70,999.10,m,
2021-08-08,08:56,11,60,998.70,m,
2021-08-08,09:56,10,60,998.40,m,
2021-08-08,10:56,11,70,998.10,m,
2021-08-08,11:56,10,70,997.80,m,
2021-08-08,12:56,11,70,997.80,m,
2021-08-08,13:56,9,70,997.80,m,
2021-08-08,14:56,6,20,997.50,m,
2021-08-08,15:56,8,50,997.20,m,
2021-08-08,16:56,7,20,997.00,m,
2021-08-08,17:56,5,360,996.70,m,
2021-08-08,18:56,7,330,996.70,m,
2021-08-08,19:56,8,330,996.50,m,
2021-08-08,20:56,0,0,996.60,m,
2021-08-08,21:56,0,0,996.80,m,
2021-08-08,22:56,5,130,996.90,m,
2021-08-08,23:56,3,100,997.10,m,
2021-08-09,00:56,3,70,997.40,m,
2021-08-09,01:56,0,0,997.60,m,
2021-08-09,02:56,5,30,997.80,m,
2021-08-09,03:56,0,0,997.70,m,
2021-08-09,04:56,3,80,997.80,m,
2021-08-09,05:56,5,80,997.80,m,
2021-08-09,06:56,5,70,997.80,m,
2021-08-09,07:56,5,50,997.90,m,
2021-08-09,08:56,5,70,998.20,m,
2021-08-09,09:56,3,70,998.10,m,
2021-08-09,10:56,3,120,998.10,m,
2021-08-09,11:56,5,60,998.20,m,
2021-08-09,12:56,0,0,998.20,m,
2021-08-09,13:56,6,280,997.90,m,
2021-08-09,14:56,6,300,997.70,m,
2021-08-09,15:56,6,300,997.30,m,
2021-08-09,16:56,9,330,997.00,m,
2021-08-09,17:56,3,350,996.60,m,
2021-08-09,18:56,3,300,996.40,m,
2021-08-09,19:56,3,180,996.20,m,
2021-08-09,20:56,6,260,996.50,m,
2021-08-09,21:56,8,280,996.40,m,
2021-08-09,22:56,9,270,996.40,m,
2021-08-09,23:56,10,280,996.50,m,
2021-08-10,00:56,7,280,996.60,m,
2021-08-10,01:56,5,90,996.80,m,
2021-08-10,02:56,0,0,997.00,m,
2021-08-10,03:56,0,0,997.30,m,
2021-08-10,04:56,0,0,997.70,m,
2021-08-10,05:56,0,0,998.00,m,
2021-08-10,06:56,0,0,998.50,m,
2021-08-10,07:56,5,280,999.10,m,
2021-08-10,08:56,7,290,999.80,m,
2021-08-10,09:56,7,260,1000.60,m,
2021-08-10,10:56,7,280,1001.50,m,
2021-08-10,11:56,5,280,1002.30,m,
2021-08-10,12:56,7,240,1002.90,m,
2021-08-10,13:56,9,230,1003.30,m,
2021-08-10,14:56,16,260,1004.20,m,
2021-08-10,15:56,15,240,1004.90,m,
2021-08-10,16:56,11,240,1005.40,m,
2021-08-10,17:56,14,240,1005.60,m,
2021-08-10,18:56,20,240,1005.80,m,
2021-08-10,19:56,20,240,1006.10,m,
2021-08-10,20:56,21,210,1006.30,m,
2021-08-10,21:56,18,220,1006.90,m,
2021-08-10,22:56,20,220,1007.20,m,
2021-08-10,23:56,21,210,1007.50,m,
2021-08-11,00:56,18,210,1008.00,m,
2021-08-11,01:56,15,210,1008.20,m,
2021-08-11,02:56,15,210,1008.20,m,
2021-08-11,03:56,15,180,1008.20,m,
2021-08-11,04:56,17,200,1008.30,m,
2021-08-11,05:56,15,180,1008.20,m,
2021-08-11,06:56,17,190,1008.40,m,
2021-08-11,07:56,14,180,1008.60,m,
2021-08-11,08:56,14,200,1008.70,m,
2021-08-11,09:56,13,190,1008.90,m,
2021-08-11,10:56,9,210,1009.10,m,
2021-08-11,11:56,8,200,1009.00,m,
2021-08-11,12:56,6,260,1008.90,m,
2021-08-11,13:56,5,280,1008.80,m,
2021-08-11,14:56,6,280,1008.50,m,
2021-08-11,15:56,7,310,1008.10,m,
2021-08-11,16:56,8,330,1007.70,m,
2021-08-11,17:56,7,320,1007.50,m,
2021-08-11,18:56,8,330,1007.20,m,
2021-08-11,19:56,8,340,1006.80,m,
2021-08-11,20:56,6,340,1006.70,m,
2021-08-11,21:56,3,320,1006.60,m,
2021-08-11,22:56,0,0,1006.60,m,
2021-08-11,23:56,0,0,1006.40,m,
2021-08-12,00:56,0,0,1006.40,m,
2021-08-12,01:56,0,0,1006.30,m,
2021-08-12,02:56,3,330,1006.20,m,
2021-08-12,03:56,5,340,1006.20,m,
2021-08-12,04:56,0,0,1006.30,m,
2021-08-12,05:56,3,360,1006.50,m,
2021-08-12,06:56,8,320,1006.60,m,
2021-08-12,07:56,9,340,1007.00,m,
2021-08-12,08:56,9,340,1007.20,m,
2021-08-12,09:56,14,320,1007.70,m,
2021-08-12,10:56,15,310,1008.00,m,
2021-08-12,11:56,16,320,1008.60,m,
2021-08-12,12:56,14,320,1008.80,m,
2021-08-12,13:56,11,320,1009.10,m,
2021-08-12,14:56,15,310,1009.20,m,
2021-08-12,15:56,8,300,1009.40,m,
2021-08-12,16:56,11,310,1009.40,m,
2021-08-12,17:56,9,310,1009.70,m,
2021-08-12,18:56,9,280,1009.70,m,
2021-08-12,19:56,8,220,1009.90,m,
2021-08-12,20:56,10,220,1010.20,m,
2021-08-12,21:56,14,260,1010.50,m,
2021-08-12,22:56,10,250,1010.60,m,
2021-08-12,23:56,10,210,1010.90,m,
2021-08-13,00:56,11,190,1011.40,m,
2021-08-13,01:56,5,210,1011.50,m,
2021-08-13,02:56,7,70,1011.50,m,
2021-08-13,03:56,6,70,1011.50,m,
2021-08-13,04:56,7,60,1011.40,m,
2021-08-13,05:56,5,50,1011.40,m,
2021-08-13,06:56,8,60,1011.50,m,
2021-08-13,07:56,5,70,1011.60,m,
2021-08-13,08:56,15,270,1011.60,m,
2021-08-13,09:56,15,270,1012.00,m,
2021-08-13,10:56,18,280,1012.40,m,
2021-08-13,11:56,18,270,1012.70,m,
2021-08-13,12:56,21,250,1013.00,m,
2021-08-13,13:56,20,250,1013.20,m,
2021-08-13,14:56,14,230,1013.20,m,
2021-08-13,15:56,15,250,1013.00,m,
2021-08-13,16:56,13,210,1012.50,m,
2021-08-13,17:56,9,210,1012.30,m,
2021-08-13,18:56,13,210,1012.00,m,
2021-08-13,19:56,11,210,1011.50,m,
2021-08-13,20:56,13,210,1011.40,m,
2021-08-13,21:56,13,230,1011.40,m,
2021-08-13,22:56,11,210,1011.10,m,
2021-08-13,23:56,22,210,1010.80,m,
2021-08-14,00:56,17,250,1011.00,m,
2021-08-14,01:56,17,230,1010.80,m,
2021-08-14,02:56,16,220,1010.50,m,
2021-08-14,03:56,15,220,1010.20,m,
2021-08-14,04:56,17,210,1009.80,m,
2021-08-14,05:56,18,230,1009.80,m,
2021-08-14,06:56,21,220,1009.90,m,
2021-08-14,07:56,21,210,1009.90,m,
2021-08-14,08:56,22,210,1009.70,m,
2021-08-14,09:56,24,210,1009.60,m,
2021-08-14,10:56,18,210,1009.60,m,
2021-08-14,11:56,21,210,1009.50,m,
2021-08-14,12:56,22,210,1009.20,m,
2021-08-14,13:56,21,210,1009.20,m,
2021-08-14,14:56,20,190,1009.00,m,
2021-08-14,15:56,21,210,1008.70,m,
2021-08-14,16:56,18,200,1008.50,m,
2021-08-14,17:56,18,200,1008.20,m,
2021-08-14,18:56,21,210,1008.00,m,
2021-08-14,19:56,22,230,1007.90,m,
2021-08-14,20:56,23,220,1007.90,m,
2021-08-14,21:56,25,220,1007.90,m,
2021-08-14,22:56,24,220,1008.00,m,
2021-08-14,23:56,26,220,1007.80,m,
2021-08-15,00:56,26,230,1008.00,m,
2021-08-15,01:56,28,220,1007.70,m,
2021-08-15,02:56,24,220,1007.30,m,
2021-08-15,03:56,30,230,1007.20,m,
2021-08-15,04:56,28,220,1007.00,m,
2021-08-15,05:56,29,230,1007.50,m,
2021-08-15,06:56,28,230,1007.60,m,
2021-08-15,07:56,24,230,1008.40,m,
2021-08-15,08:56,24,220,1008.60,m,
2021-08-15,09:56,25,230,1009.10,m,
2021-08-15,10:56,25,230,1009.50,m,
2021-08-15,11:56,26,230,1010.00,m,
2021-08-15,12:56,22,230,1010.60,m,
2021-08-15,13:56,18,220,1010.80,m,
2021-08-15,14:56,18,220,1010.80,m,
2021-08-15,15:56,18,220,1010.70,m,
2021-08-15,16:56,20,230,1010.40,m,
2021-08-15,17:56,17,230,1010.50,m,
2021-08-15,19:56,17,220,1009.90,m,
2021-08-15,20:56,11,210,1009.70,m,
2021-08-15,21:56,16,220,1009.40,m,
2021-08-15,22:56,17,210,1009.10,m,
2021-08-15,23:56,17,210,1009.00,m,
2021-08-16,00:56,17,210,1008.70,m,
2021-08-16,01:56,18,200,1008.40,m,
2021-08-16,02:56,16,190,1008.20,m,
2021-08-16,03:56,23,210,1007.70,m,
2021-08-16,04:56,20,210,1007.40,m,
2021-08-16,05:56,22,210,1007.00,m,
