"","Array","date(datetime)","yday","hour","dist","freq","prop"
"27757","Blueberry Creek",2020-08-30,243,8,600,27.625,0.460416666666667
"27758","Blueberry Creek",2020-08-30,243,8,900,23.5,0.391666666666667
"27759","Blueberry Creek",2020-08-30,243,8,1200,10.5,0.175
"27760","Blueberry Creek",2020-08-30,243,8,1500,0,0
"27761","Blueberry Creek",2020-08-30,243,9,300,42.8,0.713333333333333
"27762","Blueberry Creek",2020-08-30,243,9,600,33.25,0.554166666666667
"27763","Blueberry Creek",2020-08-30,243,9,900,32.6666666666667,0.544444444444444
"27764","Blueberry Creek",2020-08-30,243,9,1200,0,0
"27765","Blueberry Creek",2020-08-30,243,9,1500,0,0
"27766","Blueberry Creek",2020-08-30,243,10,300,40,0.666666666666667
"27767","Blueberry Creek",2020-08-30,243,10,600,26.875,0.447916666666667
"27768","Blueberry Creek",2020-08-30,243,10,900,29.6666666666667,0.494444444444444
"27769","Blueberry Creek",2020-08-30,243,10,1200,0.5,0.00833333333333333
"27770","Blueberry Creek",2020-08-30,243,10,1500,0,0
"27771","Blueberry Creek",2020-08-30,243,11,300,47.7,0.795
"27772","Blueberry Creek",2020-08-30,243,11,600,28.875,0.48125
"27773","Blueberry Creek",2020-08-30,243,11,900,30.6666666666667,0.511111111111111
"27774","Blueberry Creek",2020-08-30,243,11,1200,0.25,0.00416666666666667
"27775","Blueberry Creek",2020-08-30,243,11,1500,0,0
"27776","Blueberry Creek",2020-08-30,243,12,300,37.5,0.625
"27777","Blueberry Creek",2020-08-30,243,12,600,22,0.366666666666667
"27778","Blueberry Creek",2020-08-30,243,12,900,10.8333333333333,0.180555555555556
"27779","Blueberry Creek",2020-08-30,243,12,1200,0,0
"27780","Blueberry Creek",2020-08-30,243,12,1500,0,0
"27781","Blueberry Creek",2020-08-30,243,13,300,15.3,0.255
"27782","Blueberry Creek",2020-08-30,243,13,600,8.75,0.145833333333333
"27783","Blueberry Creek",2020-08-30,243,13,900,1.16666666666667,0.0194444444444444
"27784","Blueberry Creek",2020-08-30,243,13,1200,0,0
"27785","Blueberry Creek",2020-08-30,243,13,1500,0,0
"27786","Blueberry Creek",2020-08-30,243,14,300,20.9,0.348333333333333
"27787","Blueberry Creek",2020-08-30,243,14,600,13.25,0.220833333333333
"27788","Blueberry Creek",2020-08-30,243,14,900,1.5,0.025
"27789","Blueberry Creek",2020-08-30,243,14,1200,0,0
"27790","Blueberry Creek",2020-08-30,243,14,1500,0,0
"27791","Blueberry Creek",2020-08-30,243,15,300,33.2,0.553333333333333
"27792","Blueberry Creek",2020-08-30,243,15,600,21.625,0.360416666666667
"27793","Blueberry Creek",2020-08-30,243,15,900,6.16666666666667,0.102777777777778
"27794","Blueberry Creek",2020-08-30,243,15,1200,0,0
"27795","Blueberry Creek",2020-08-30,243,15,1500,0,0
"27796","Blueberry Creek",2020-08-30,243,16,300,41.4,0.69
"27797","Blueberry Creek",2020-08-30,243,16,600,31.375,0.522916666666667
"27798","Blueberry Creek",2020-08-30,243,16,900,25.8333333333333,0.430555555555556
"27799","Blueberry Creek",2020-08-30,243,16,1200,4,0.0666666666666667
"27800","Blueberry Creek",2020-08-30,243,16,1500,0.5,0.00833333333333333
"27801","Blueberry Creek",2020-08-30,243,17,300,39.4,0.656666666666667
"27802","Blueberry Creek",2020-08-30,243,17,600,30.25,0.504166666666667
"27803","Blueberry Creek",2020-08-30,243,17,900,33.3333333333333,0.555555555555556
"27804","Blueberry Creek",2020-08-30,243,17,1200,3.25,0.0541666666666667
"27805","Blueberry Creek",2020-08-30,243,17,1500,0,0
"27806","Blueberry Creek",2020-08-30,243,18,300,44.7,0.745
"27807","Blueberry Creek",2020-08-30,243,18,600,34.375,0.572916666666667
"27808","Blueberry Creek",2020-08-30,243,18,900,35.3333333333333,0.588888888888889
"27809","Blueberry Creek",2020-08-30,243,18,1200,0.75,0.0125
"27810","Blueberry Creek",2020-08-30,243,18,1500,0,0
"27811","Blueberry Creek",2020-08-30,243,19,300,43.6,0.726666666666667
"27812","Blueberry Creek",2020-08-30,243,19,600,35.25,0.5875
"27813","Blueberry Creek",2020-08-30,243,19,900,35.6666666666667,0.594444444444444
"27814","Blueberry Creek",2020-08-30,243,19,1200,11.75,0.195833333333333
"27815","Blueberry Creek",2020-08-30,243,19,1500,0,0
"27816","Blueberry Creek",2020-08-30,243,20,300,39.6,0.66
"27817","Blueberry Creek",2020-08-30,243,20,600,37.625,0.627083333333333
"27818","Blueberry Creek",2020-08-30,243,20,900,35.6666666666667,0.594444444444444
"27819","Blueberry Creek",2020-08-30,243,20,1200,30.75,0.5125
"27820","Blueberry Creek",2020-08-30,243,20,1500,4,0.0666666666666667
"27821","Blueberry Creek",2020-08-30,243,21,300,34.4,0.573333333333333
"27822","Blueberry Creek",2020-08-30,243,21,600,34.25,0.570833333333333
"27823","Blueberry Creek",2020-08-30,243,21,900,36.1666666666667,0.602777777777778
"27824","Blueberry Creek",2020-08-30,243,21,1200,20.25,0.3375
"27825","Blueberry Creek",2020-08-30,243,21,1500,10.5,0.175
"27826","Blueberry Creek",2020-08-30,243,22,300,37.2,0.62
"27827","Blueberry Creek",2020-08-30,243,22,600,27.125,0.452083333333333
"27828","Blueberry Creek",2020-08-30,243,22,900,20.3333333333333,0.338888888888889
"27829","Blueberry Creek",2020-08-30,243,22,1200,4.5,0.075
"27830","Blueberry Creek",2020-08-30,243,22,1500,0,0
"27831","Blueberry Creek",2020-08-30,243,23,300,45.6,0.76
"27832","Blueberry Creek",2020-08-30,243,23,600,26,0.433333333333333
"27833","Blueberry Creek",2020-08-30,243,23,900,26.8333333333333,0.447222222222222
"27834","Blueberry Creek",2020-08-30,243,23,1200,3,0.05
"27835","Blueberry Creek",2020-08-30,243,23,1500,0.5,0.00833333333333333
"27836","Blueberry Creek",2020-08-31,244,0,300,42.1,0.701666666666667
"27837","Blueberry Creek",2020-08-31,244,0,600,29.125,0.485416666666667
"27838","Blueberry Creek",2020-08-31,244,0,900,37,0.616666666666667
"27839","Blueberry Creek",2020-08-31,244,0,1200,17,0.283333333333333
"27840","Blueberry Creek",2020-08-31,244,0,1500,3.5,0.0583333333333333
"27841","Blueberry Creek",2020-08-31,244,1,300,32.4,0.54
"27842","Blueberry Creek",2020-08-31,244,1,600,32,0.533333333333333
"27843","Blueberry Creek",2020-08-31,244,1,900,37.1666666666667,0.619444444444444
"27844","Blueberry Creek",2020-08-31,244,1,1200,25.25,0.420833333333333
"27845","Blueberry Creek",2020-08-31,244,1,1500,1,0.0166666666666667
"27846","Blueberry Creek",2020-08-31,244,2,300,25.5,0.425
"27847","Blueberry Creek",2020-08-31,244,2,600,28.125,0.46875
"27848","Blueberry Creek",2020-08-31,244,2,900,25,0.416666666666667
"27849","Blueberry Creek",2020-08-31,244,2,1200,21.25,0.354166666666667
"27850","Blueberry Creek",2020-08-31,244,2,1500,9,0.15
"27851","Blueberry Creek",2020-08-31,244,3,300,28.1,0.468333333333333
"27852","Blueberry Creek",2020-08-31,244,3,600,27.125,0.452083333333333
"27853","Blueberry Creek",2020-08-31,244,3,900,29.5,0.491666666666667
"27854","Blueberry Creek",2020-08-31,244,3,1200,17.25,0.2875
"27855","Blueberry Creek",2020-08-31,244,3,1500,0.5,0.00833333333333333
"27856","Blueberry Creek",2020-08-31,244,4,300,30.1,0.501666666666667
"27857","Blueberry Creek",2020-08-31,244,4,600,29.125,0.485416666666667
"27858","Blueberry Creek",2020-08-31,244,4,900,31,0.516666666666667
"27859","Blueberry Creek",2020-08-31,244,4,1200,19.5,0.325
"27860","Blueberry Creek",2020-08-31,244,4,1500,3,0.05
"27861","Blueberry Creek",2020-08-31,244,5,300,28.7,0.478333333333333
"27862","Blueberry Creek",2020-08-31,244,5,600,23,0.383333333333333
"27863","Blueberry Creek",2020-08-31,244,5,900,30.5,0.508333333333333
"27864","Blueberry Creek",2020-08-31,244,5,1200,20.5,0.341666666666667
"27865","Blueberry Creek",2020-08-31,244,5,1500,8,0.133333333333333
"27866","Blueberry Creek",2020-08-31,244,6,300,23.9,0.398333333333333
"27867","Blueberry Creek",2020-08-31,244,6,600,21.25,0.354166666666667
"27868","Blueberry Creek",2020-08-31,244,6,900,23,0.383333333333333
"27869","Blueberry Creek",2020-08-31,244,6,1200,17.75,0.295833333333333
"27870","Blueberry Creek",2020-08-31,244,6,1500,4.5,0.075
"27871","Blueberry Creek",2020-08-31,244,7,300,16,0.266666666666667
"27872","Blueberry Creek",2020-08-31,244,7,600,16.25,0.270833333333333
"27873","Blueberry Creek",2020-08-31,244,7,900,18.8333333333333,0.313888888888889
"27874","Blueberry Creek",2020-08-31,244,7,1200,11.75,0.195833333333333
"27875","Blueberry Creek",2020-08-31,244,7,1500,1,0.0166666666666667
"27876","Blueberry Creek",2020-08-31,244,8,300,24.6,0.41
"27877","Blueberry Creek",2020-08-31,244,8,600,19.75,0.329166666666667
"27878","Blueberry Creek",2020-08-31,244,8,900,22.1666666666667,0.369444444444444
"27879","Blueberry Creek",2020-08-31,244,8,1200,14.25,0.2375
"27880","Blueberry Creek",2020-08-31,244,8,1500,2,0.0333333333333333
"27881","Blueberry Creek",2020-08-31,244,9,300,21.5,0.358333333333333
"27882","Blueberry Creek",2020-08-31,244,9,600,21.125,0.352083333333333
"27883","Blueberry Creek",2020-08-31,244,9,900,21.6666666666667,0.361111111111111
"27884","Blueberry Creek",2020-08-31,244,9,1200,10,0.166666666666667
"27885","Blueberry Creek",2020-08-31,244,9,1500,2,0.0333333333333333
"27886","Blueberry Creek",2020-08-31,244,10,300,20.9,0.348333333333333
"27887","Blueberry Creek",2020-08-31,244,10,600,22.375,0.372916666666667
"27888","Blueberry Creek",2020-08-31,244,10,900,20,0.333333333333333
"27889","Blueberry Creek",2020-08-31,244,10,1200,23,0.383333333333333
"27890","Blueberry Creek",2020-08-31,244,10,1500,2.5,0.0416666666666667
"27891","Blueberry Creek",2020-08-31,244,11,300,20.7,0.345
"27892","Blueberry Creek",2020-08-31,244,11,600,23,0.383333333333333
"27893","Blueberry Creek",2020-08-31,244,11,900,18.6666666666667,0.311111111111111
"27894","Blueberry Creek",2020-08-31,244,11,1200,11,0.183333333333333
"27895","Blueberry Creek",2020-08-31,244,11,1500,0.5,0.00833333333333333
"27896","Blueberry Creek",2020-08-31,244,12,300,24.3,0.405
"27897","Blueberry Creek",2020-08-31,244,12,600,24.25,0.404166666666667
"27898","Blueberry Creek",2020-08-31,244,12,900,20,0.333333333333333
"27899","Blueberry Creek",2020-08-31,244,12,1200,17.25,0.2875
"27900","Blueberry Creek",2020-08-31,244,12,1500,2.5,0.0416666666666667
"27901","Blueberry Creek",2020-08-31,244,13,300,25.5,0.425
"27902","Blueberry Creek",2020-08-31,244,13,600,26.5,0.441666666666667
"27903","Blueberry Creek",2020-08-31,244,13,900,30.1666666666667,0.502777777777778
"27904","Blueberry Creek",2020-08-31,244,13,1200,32.5,0.541666666666667
"27905","Blueberry Creek",2020-08-31,244,13,1500,17,0.283333333333333
"27906","Blueberry Creek",2020-08-31,244,14,300,41.8,0.696666666666667
"27907","Blueberry Creek",2020-08-31,244,14,600,41.5,0.691666666666667
"27908","Blueberry Creek",2020-08-31,244,14,900,41.5,0.691666666666667
"27909","Blueberry Creek",2020-08-31,244,14,1200,42,0.7
"27910","Blueberry Creek",2020-08-31,244,14,1500,25.5,0.425
"27911","Blueberry Creek",2020-08-31,244,15,300,46.6,0.776666666666667
"27912","Blueberry Creek",2020-08-31,244,15,600,48.875,0.814583333333333
"27913","Blueberry Creek",2020-08-31,244,15,900,48.5,0.808333333333333
"27914","Blueberry Creek",2020-08-31,244,15,1200,38.25,0.6375
"27915","Blueberry Creek",2020-08-31,244,15,1500,7.5,0.125
"27916","Blueberry Creek",2020-08-31,244,16,300,51.7,0.861666666666667
"27917","Blueberry Creek",2020-08-31,244,16,600,42.625,0.710416666666667
"27918","Blueberry Creek",2020-08-31,244,16,900,46.1666666666667,0.769444444444444
"27919","Blueberry Creek",2020-08-31,244,16,1200,10,0.166666666666667
"27920","Blueberry Creek",2020-08-31,244,16,1500,0.5,0.00833333333333333
"27921","Blueberry Creek",2020-08-31,244,17,300,54.2,0.903333333333333
"27922","Blueberry Creek",2020-08-31,244,17,600,36.5,0.608333333333333
"27923","Blueberry Creek",2020-08-31,244,17,900,39.8333333333333,0.663888888888889
"27924","Blueberry Creek",2020-08-31,244,17,1200,1,0.0166666666666667
"27925","Blueberry Creek",2020-08-31,244,17,1500,0,0
"27926","Blueberry Creek",2020-08-31,244,18,300,53.8,0.896666666666667
"27927","Blueberry Creek",2020-08-31,244,18,600,32.75,0.545833333333333
"27928","Blueberry Creek",2020-08-31,244,18,900,36,0.6
"27929","Blueberry Creek",2020-08-31,244,18,1200,0,0
"27930","Blueberry Creek",2020-08-31,244,18,1500,0,0
"27931","Blueberry Creek",2020-08-31,244,19,300,52.7,0.878333333333333
"27932","Blueberry Creek",2020-08-31,244,19,600,31,0.516666666666667
"27933","Blueberry Creek",2020-08-31,244,19,900,35.1666666666667,0.586111111111111
"27934","Blueberry Creek",2020-08-31,244,19,1200,0,0
"27935","Blueberry Creek",2020-08-31,244,19,1500,0,0
"27936","Blueberry Creek",2020-08-31,244,20,300,50.7,0.845
"27937","Blueberry Creek",2020-08-31,244,20,600,31.125,0.51875
"27938","Blueberry Creek",2020-08-31,244,20,900,34.8333333333333,0.580555555555555
"27939","Blueberry Creek",2020-08-31,244,20,1200,0,0
"27940","Blueberry Creek",2020-08-31,244,20,1500,0,0
"27941","Blueberry Creek",2020-08-31,244,21,300,45.4,0.756666666666667
"27942","Blueberry Creek",2020-08-31,244,21,600,36.625,0.610416666666667
"27943","Blueberry Creek",2020-08-31,244,21,900,34.3333333333333,0.572222222222222
"27944","Blueberry Creek",2020-08-31,244,21,1200,7.75,0.129166666666667
"27945","Blueberry Creek",2020-08-31,244,21,1500,0,0
"27946","Blueberry Creek",2020-08-31,244,22,300,39.5,0.658333333333333
"27947","Blueberry Creek",2020-08-31,244,22,600,29.875,0.497916666666667
"27948","Blueberry Creek",2020-08-31,244,22,900,33.3333333333333,0.555555555555556
"27949","Blueberry Creek",2020-08-31,244,22,1200,13,0.216666666666667
"27950","Blueberry Creek",2020-08-31,244,22,1500,0,0
"27951","Blueberry Creek",2020-08-31,244,23,300,34.2,0.57
"27952","Blueberry Creek",2020-08-31,244,23,600,32.5,0.541666666666667
"27953","Blueberry Creek",2020-08-31,244,23,900,34.3333333333333,0.572222222222222
"27954","Blueberry Creek",2020-08-31,244,23,1200,20.5,0.341666666666667
"27955","Blueberry Creek",2020-08-31,244,23,1500,2.5,0.0416666666666667
"27956","Blueberry Creek",2020-09-01,245,0,300,31.8,0.53
"27957","Blueberry Creek",2020-09-01,245,0,600,28.75,0.479166666666667
"27958","Blueberry Creek",2020-09-01,245,0,900,28.8333333333333,0.480555555555556
"27959","Blueberry Creek",2020-09-01,245,0,1200,22.75,0.379166666666667
"27960","Blueberry Creek",2020-09-01,245,0,1500,2,0.0333333333333333
"27961","Blueberry Creek",2020-09-01,245,1,300,25.2,0.42
"27962","Blueberry Creek",2020-09-01,245,1,600,23.875,0.397916666666667
"27963","Blueberry Creek",2020-09-01,245,1,900,26.1666666666667,0.436111111111111
"27964","Blueberry Creek",2020-09-01,245,1,1200,23,0.383333333333333
"27965","Blueberry Creek",2020-09-01,245,1,1500,0.5,0.00833333333333333
"27966","Blueberry Creek",2020-09-01,245,2,300,22.5,0.375
"27967","Blueberry Creek",2020-09-01,245,2,600,22.25,0.370833333333333
"27968","Blueberry Creek",2020-09-01,245,2,900,27.8333333333333,0.463888888888889
"27969","Blueberry Creek",2020-09-01,245,2,1200,26.75,0.445833333333333
"27970","Blueberry Creek",2020-09-01,245,2,1500,0.5,0.00833333333333333
"27971","Blueberry Creek",2020-09-01,245,3,300,22.5,0.375
"27972","Blueberry Creek",2020-09-01,245,3,600,24.25,0.404166666666667
"27973","Blueberry Creek",2020-09-01,245,3,900,29.6666666666667,0.494444444444444
"27974","Blueberry Creek",2020-09-01,245,3,1200,13.5,0.225
"27975","Blueberry Creek",2020-09-01,245,3,1500,0,0
"27976","Blueberry Creek",2020-09-01,245,4,300,21.6,0.36
"27977","Blueberry Creek",2020-09-01,245,4,600,24.375,0.40625
"27978","Blueberry Creek",2020-09-01,245,4,900,30.6666666666667,0.511111111111111
"27979","Blueberry Creek",2020-09-01,245,4,1200,25.25,0.420833333333333
"27980","Blueberry Creek",2020-09-01,245,4,1500,1.5,0.025
"27981","Blueberry Creek",2020-09-01,245,5,300,23.3,0.388333333333333
"27982","Blueberry Creek",2020-09-01,245,5,600,22.625,0.377083333333333
"27983","Blueberry Creek",2020-09-01,245,5,900,23.6666666666667,0.394444444444444
"27984","Blueberry Creek",2020-09-01,245,5,1200,16.5,0.275
"27985","Blueberry Creek",2020-09-01,245,5,1500,1,0.0166666666666667
"27986","Blueberry Creek",2020-09-01,245,6,300,22.4,0.373333333333333
"27987","Blueberry Creek",2020-09-01,245,6,600,18,0.3
"27988","Blueberry Creek",2020-09-01,245,6,900,21.5,0.358333333333333
"27989","Blueberry Creek",2020-09-01,245,6,1200,10.75,0.179166666666667
"27990","Blueberry Creek",2020-09-01,245,6,1500,0,0
"27991","Blueberry Creek",2020-09-01,245,7,300,23.6,0.393333333333333
"27992","Blueberry Creek",2020-09-01,245,7,600,17.5,0.291666666666667
"27993","Blueberry Creek",2020-09-01,245,7,900,24.1666666666667,0.402777777777778
"27994","Blueberry Creek",2020-09-01,245,7,1200,8.25,0.1375
"27995","Blueberry Creek",2020-09-01,245,7,1500,0.5,0.00833333333333333
"27996","Blueberry Creek",2020-09-01,245,8,300,16.5,0.275
"27997","Blueberry Creek",2020-09-01,245,8,600,13.75,0.229166666666667
"27998","Blueberry Creek",2020-09-01,245,8,900,23.3333333333333,0.388888888888889
"27999","Blueberry Creek",2020-09-01,245,8,1200,7.75,0.129166666666667
"28000","Blueberry Creek",2020-09-01,245,8,1500,0,0
"28001","Blueberry Creek",2020-09-01,245,9,300,39.1,0.651666666666667
"28002","Blueberry Creek",2020-09-01,245,9,600,27,0.45
"28003","Blueberry Creek",2020-09-01,245,9,900,7.83333333333333,0.130555555555556
"28004","Blueberry Creek",2020-09-01,245,9,1200,0.75,0.0125
"28005","Blueberry Creek",2020-09-01,245,9,1500,0,0
"28006","Blueberry Creek",2020-09-01,245,10,300,42.9,0.715
"28007","Blueberry Creek",2020-09-01,245,10,600,26.625,0.44375
"28008","Blueberry Creek",2020-09-01,245,10,900,13.1666666666667,0.219444444444444
"28009","Blueberry Creek",2020-09-01,245,10,1200,0,0
"28010","Blueberry Creek",2020-09-01,245,10,1500,0,0
"28011","Blueberry Creek",2020-09-01,245,11,300,37.1,0.618333333333333
"28012","Blueberry Creek",2020-09-01,245,11,600,14.625,0.24375
"28013","Blueberry Creek",2020-09-01,245,11,900,1.66666666666667,0.0277777777777778
"28014","Blueberry Creek",2020-09-01,245,11,1200,0,0
"28015","Blueberry Creek",2020-09-01,245,11,1500,0,0
"28016","Blueberry Creek",2020-09-01,245,12,300,28.9,0.481666666666667
"28017","Blueberry Creek",2020-09-01,245,12,600,14.5,0.241666666666667
"28018","Blueberry Creek",2020-09-01,245,12,900,1,0.0166666666666667
"28019","Blueberry Creek",2020-09-01,245,12,1200,0,0
"28020","Blueberry Creek",2020-09-01,245,12,1500,0,0
"28021","Blueberry Creek",2020-09-01,245,13,300,25.2,0.42
"28022","Blueberry Creek",2020-09-01,245,13,600,9.5,0.158333333333333
"28023","Blueberry Creek",2020-09-01,245,13,900,0.5,0.00833333333333333
"28024","Blueberry Creek",2020-09-01,245,13,1200,0,0
"28025","Blueberry Creek",2020-09-01,245,13,1500,0,0
"28026","Blueberry Creek",2020-09-01,245,14,300,28.1,0.468333333333333
"28027","Blueberry Creek",2020-09-01,245,14,600,15.625,0.260416666666667
"28028","Blueberry Creek",2020-09-01,245,14,900,1.83333333333333,0.0305555555555556
"28029","Blueberry Creek",2020-09-01,245,14,1200,0,0
"28030","Blueberry Creek",2020-09-01,245,14,1500,0,0
"28031","Blueberry Creek",2020-09-01,245,15,300,33.7,0.561666666666667
"28032","Blueberry Creek",2020-09-01,245,15,600,27.25,0.454166666666667
"28033","Blueberry Creek",2020-09-01,245,15,900,3.33333333333333,0.0555555555555556
"28034","Blueberry Creek",2020-09-01,245,15,1200,0,0
"28035","Blueberry Creek",2020-09-01,245,15,1500,0,0
"28036","Blueberry Creek",2020-09-01,245,16,300,34.7,0.578333333333333
"28037","Blueberry Creek",2020-09-01,245,16,600,26.25,0.4375
"28038","Blueberry Creek",2020-09-01,245,16,900,0.333333333333333,0.00555555555555556
"28039","Blueberry Creek",2020-09-01,245,16,1200,0,0
"28040","Blueberry Creek",2020-09-01,245,16,1500,0,0
"28041","Blueberry Creek",2020-09-01,245,17,300,39.4,0.656666666666667
"28042","Blueberry Creek",2020-09-01,245,17,600,26.375,0.439583333333333
"28043","Blueberry Creek",2020-09-01,245,17,900,9.33333333333333,0.155555555555556
"28044","Blueberry Creek",2020-09-01,245,17,1200,0,0
"28045","Blueberry Creek",2020-09-01,245,17,1500,0,0
"28046","Blueberry Creek",2020-09-01,245,18,300,42.5,0.708333333333333
"28047","Blueberry Creek",2020-09-01,245,18,600,27.5,0.458333333333333
"28048","Blueberry Creek",2020-09-01,245,18,900,7.83333333333333,0.130555555555556
"28049","Blueberry Creek",2020-09-01,245,18,1200,0,0
"28050","Blueberry Creek",2020-09-01,245,18,1500,0,0
"28051","Blueberry Creek",2020-09-01,245,19,300,35.6,0.593333333333333
"28052","Blueberry Creek",2020-09-01,245,19,600,25.5,0.425
"28053","Blueberry Creek",2020-09-01,245,19,900,13.1666666666667,0.219444444444444
"28054","Blueberry Creek",2020-09-01,245,19,1200,0,0
"28055","Blueberry Creek",2020-09-01,245,19,1500,0,0
"28056","Blueberry Creek",2020-09-01,245,20,300,37.1,0.618333333333333
"28057","Blueberry Creek",2020-09-01,245,20,600,25.625,0.427083333333333
"28058","Blueberry Creek",2020-09-01,245,20,900,8.66666666666667,0.144444444444444
"28059","Blueberry Creek",2020-09-01,245,20,1200,0,0
"28060","Blueberry Creek",2020-09-01,245,20,1500,0,0
"28061","Blueberry Creek",2020-09-01,245,21,300,30.7,0.511666666666667
"28062","Blueberry Creek",2020-09-01,245,21,600,23.125,0.385416666666667
"28063","Blueberry Creek",2020-09-01,245,21,900,6.66666666666667,0.111111111111111
"28064","Blueberry Creek",2020-09-01,245,21,1200,0,0
"28065","Blueberry Creek",2020-09-01,245,21,1500,0,0
"28066","Blueberry Creek",2020-09-01,245,22,300,32.3,0.538333333333333
"28067","Blueberry Creek",2020-09-01,245,22,600,24.375,0.40625
"28068","Blueberry Creek",2020-09-01,245,22,900,4.33333333333333,0.0722222222222222
"28069","Blueberry Creek",2020-09-01,245,22,1200,0,0
"28070","Blueberry Creek",2020-09-01,245,22,1500,0,0
"28071","Blueberry Creek",2020-09-01,245,23,300,29.7,0.495
"28072","Blueberry Creek",2020-09-01,245,23,600,25.75,0.429166666666667
"28073","Blueberry Creek",2020-09-01,245,23,900,5.33333333333333,0.0888888888888889
"28074","Blueberry Creek",2020-09-01,245,23,1200,0,0
"28075","Blueberry Creek",2020-09-01,245,23,1500,0,0
"28076","Blueberry Creek",2020-09-02,246,0,300,18.5,0.308333333333333
"28077","Blueberry Creek",2020-09-02,246,0,600,18.125,0.302083333333333
"28078","Blueberry Creek",2020-09-02,246,0,900,0.833333333333333,0.0138888888888889
"28079","Blueberry Creek",2020-09-02,246,0,1200,0,0
"28080","Blueberry Creek",2020-09-02,246,0,1500,0,0
"28081","Blueberry Creek",2020-09-02,246,1,300,16,0.266666666666667
"28082","Blueberry Creek",2020-09-02,246,1,600,18.75,0.3125
"28083","Blueberry Creek",2020-09-02,246,1,900,0.166666666666667,0.00277777777777778
"28084","Blueberry Creek",2020-09-02,246,1,1200,0,0
"28085","Blueberry Creek",2020-09-02,246,1,1500,0,0
"28086","Blueberry Creek",2020-09-02,246,2,300,18.7,0.311666666666667
"28087","Blueberry Creek",2020-09-02,246,2,600,17.875,0.297916666666667
"28088","Blueberry Creek",2020-09-02,246,2,900,0.666666666666667,0.0111111111111111
"28089","Blueberry Creek",2020-09-02,246,2,1200,0,0
"28090","Blueberry Creek",2020-09-02,246,2,1500,0,0
"28091","Blueberry Creek",2020-09-02,246,3,300,15,0.25
"28092","Blueberry Creek",2020-09-02,246,3,600,12.625,0.210416666666667
"28093","Blueberry Creek",2020-09-02,246,3,900,0.333333333333333,0.00555555555555556
"28094","Blueberry Creek",2020-09-02,246,3,1200,0,0
"28095","Blueberry Creek",2020-09-02,246,3,1500,0,0
"28096","Blueberry Creek",2020-09-02,246,4,300,22.6,0.376666666666667
"28097","Blueberry Creek",2020-09-02,246,4,600,20.75,0.345833333333333
"28098","Blueberry Creek",2020-09-02,246,4,900,0.666666666666667,0.0111111111111111
"28099","Blueberry Creek",2020-09-02,246,4,1200,0,0
"28100","Blueberry Creek",2020-09-02,246,4,1500,0,0
"28101","Blueberry Creek",2020-09-02,246,5,300,27.7,0.461666666666667
"28102","Blueberry Creek",2020-09-02,246,5,600,22.375,0.372916666666667
"28103","Blueberry Creek",2020-09-02,246,5,900,16,0.266666666666667
"28104","Blueberry Creek",2020-09-02,246,5,1200,0,0
"28105","Blueberry Creek",2020-09-02,246,5,1500,0,0
"28106","Blueberry Creek",2020-09-02,246,6,300,19.9,0.331666666666667
"28107","Blueberry Creek",2020-09-02,246,6,600,14.125,0.235416666666667
"28108","Blueberry Creek",2020-09-02,246,6,900,14.6666666666667,0.244444444444444
"28109","Blueberry Creek",2020-09-02,246,6,1200,0,0
"28110","Blueberry Creek",2020-09-02,246,6,1500,0,0
"28111","Blueberry Creek",2020-09-02,246,7,300,21.9,0.365
"28112","Blueberry Creek",2020-09-02,246,7,600,20.375,0.339583333333333
"28113","Blueberry Creek",2020-09-02,246,7,900,10,0.166666666666667
"28114","Blueberry Creek",2020-09-02,246,7,1200,0,0
"28115","Blueberry Creek",2020-09-02,246,7,1500,0,0
"28116","Blueberry Creek",2020-09-02,246,8,300,16.1,0.268333333333333
"28117","Blueberry Creek",2020-09-02,246,8,600,16.375,0.272916666666667
"28118","Blueberry Creek",2020-09-02,246,8,900,11.1666666666667,0.186111111111111
"28119","Blueberry Creek",2020-09-02,246,8,1200,0,0
"28120","Blueberry Creek",2020-09-02,246,8,1500,0,0
"28121","Blueberry Creek",2020-09-02,246,9,300,16.3,0.271666666666667
"28122","Blueberry Creek",2020-09-02,246,9,600,16.875,0.28125
"28123","Blueberry Creek",2020-09-02,246,9,900,11.6666666666667,0.194444444444444
"28124","Blueberry Creek",2020-09-02,246,9,1200,0,0
"28125","Blueberry Creek",2020-09-02,246,9,1500,0,0
"28126","Blueberry Creek",2020-09-02,246,10,300,26.8,0.446666666666667
"28127","Blueberry Creek",2020-09-02,246,10,600,14.5,0.241666666666667
"28128","Blueberry Creek",2020-09-02,246,10,900,1,0.0166666666666667
"28129","Blueberry Creek",2020-09-02,246,10,1200,0,0
"28130","Blueberry Creek",2020-09-02,246,10,1500,0,0
"28131","Blueberry Creek",2020-09-02,246,11,300,33.6,0.56
"28132","Blueberry Creek",2020-09-02,246,11,600,19.375,0.322916666666667
"28133","Blueberry Creek",2020-09-02,246,11,900,8.66666666666667,0.144444444444444
"28134","Blueberry Creek",2020-09-02,246,11,1200,0,0
"28135","Blueberry Creek",2020-09-02,246,11,1500,0,0
"28136","Blueberry Creek",2020-09-02,246,12,300,30.2,0.503333333333333
"28137","Blueberry Creek",2020-09-02,246,12,600,20.75,0.345833333333333
"28138","Blueberry Creek",2020-09-02,246,12,900,19,0.316666666666667
"28139","Blueberry Creek",2020-09-02,246,12,1200,0,0
