Date,Time,TOA,Tag ID,Type,Value,Power
7/24/2020,20:06:36,0.39125,15442,,,43
7/24/2020,20:06:41,0.39104,15442,,,45
7/24/2020,20:06:46,0.39104,15442,,,46
7/24/2020,20:06:51,0.39104,15442,,,43
7/24/2020,20:06:56,0.39083,15442,,,45
7/24/2020,20:07:01,0.39083,15442,,,43
7/24/2020,20:07:11,0.39083,15442,,,45
7/24/2020,20:07:16,0.39104,15442,,,46
7/24/2020,20:07:21,0.39083,15442,,,44
7/24/2020,20:07:26,0.39083,15442,,,44
7/24/2020,20:07:31,0.39083,15442,,,42
7/24/2020,20:07:36,0.39083,15442,,,42
7/24/2020,20:07:46,0.39063,15442,,,42
7/24/2020,20:07:51,0.39063,15442,,,40
7/24/2020,20:07:52,0.24313,24,,,793
7/24/2020,20:07:56,0.39063,15442,,,42
7/24/2020,20:08:01,0.39063,15442,,,41
7/24/2020,20:08:06,0.39063,15442,,,42
7/24/2020,20:08:11,0.39063,15442,,,44
7/24/2020,20:08:21,0.39042,15442,,,41
7/24/2020,20:08:26,0.39042,15442,,,41
7/24/2020,20:08:31,0.39042,15442,,,42
7/24/2020,20:08:46,0.39042,15442,,,41
7/24/2020,20:08:56,0.39021,15442,,,43
7/24/2020,20:09:01,0.39042,15442,,,44
7/24/2020,20:09:06,0.39021,15442,,,40
7/24/2020,20:09:11,0.39021,15442,,,46
7/24/2020,20:09:16,0.39021,15442,,,45
7/24/2020,20:09:21,0.39,15442,,,45
7/24/2020,20:09:26,0.39,15442,,,44
7/24/2020,20:09:31,0.39,15442,,,44
7/24/2020,20:09:36,0.39,15442,,,43
7/24/2020,20:09:41,0.39,15442,,,47
7/24/2020,20:09:46,0.39,15442,,,44
7/24/2020,20:09:51,0.39,15442,,,44
7/24/2020,20:09:56,0.39,15442,,,44
7/24/2020,20:10:01,0.38979,15442,,,44
7/24/2020,20:10:06,0.38979,15442,,,43
7/24/2020,20:10:11,0.38979,15442,,,44
7/24/2020,20:10:16,0.38979,15442,,,42
7/24/2020,20:10:21,0.38979,15442,,,44
7/24/2020,20:10:26,0.38979,15442,,,43
7/24/2020,20:10:31,0.38979,15442,,,46
7/24/2020,20:10:51,0.38958,15442,,,43
7/24/2020,20:10:56,0.38958,15442,,,41
7/24/2020,20:11:01,0.38958,15442,,,42
7/24/2020,20:11:06,0.38958,15442,,,42
7/24/2020,20:11:11,0.38958,15442,,,42
7/24/2020,20:11:16,0.38938,15442,,,41
7/24/2020,20:11:21,0.38958,15442,,,42
7/24/2020,20:11:26,0.38938,15442,,,42
7/24/2020,20:11:41,0.38938,15442,,,42
7/24/2020,20:11:46,0.38917,15442,,,42
7/24/2020,20:11:49,0.28625,24,,,255
7/24/2020,20:11:56,0.38917,15442,,,44
7/24/2020,20:12:01,0.38917,15442,,,41
7/24/2020,20:12:06,0.38917,15442,,,44
7/24/2020,20:12:26,0.38917,15442,,,44
7/24/2020,20:12:36,0.38896,15442,,,45
7/24/2020,20:12:41,0.38896,15442,,,44
7/24/2020,20:12:46,0.38875,15442,,,44
7/24/2020,20:12:51,0.38896,15442,,,43
7/24/2020,20:12:56,0.38875,15442,,,43
7/24/2020,20:13:01,0.38875,15442,,,46
7/24/2020,20:13:06,0.38875,15442,,,43
7/24/2020,20:13:11,0.38875,15442,,,44
7/24/2020,20:13:16,0.38875,15442,,,43
7/24/2020,20:13:26,0.38854,15442,,,43
7/24/2020,20:13:36,0.38854,15442,,,42
7/24/2020,20:13:41,0.38854,15442,,,43
7/24/2020,20:13:46,0.38854,15442,,,44
7/24/2020,20:13:51,0.38854,15442,,,43
7/24/2020,20:13:56,0.38854,15442,,,42
7/24/2020,20:14:01,0.38833,15442,,,43
7/24/2020,20:14:06,0.38833,15442,,,43
7/24/2020,20:14:11,0.38833,15442,,,43
7/24/2020,20:14:16,0.38833,15442,,,43
7/24/2020,20:14:21,0.38833,15442,,,42
7/24/2020,20:14:26,0.38854,15442,,,48
7/24/2020,20:14:31,0.38833,15442,,,43
7/24/2020,20:14:36,0.38812,15442,,,41
7/24/2020,20:14:41,0.38812,15442,,,42
7/24/2020,20:14:51,0.38812,15442,,,40
7/24/2020,20:15:01,0.38812,15442,,,44
7/24/2020,20:15:11,0.38792,15442,,,43
7/24/2020,20:15:16,0.38792,15442,,,40
7/24/2020,20:15:26,0.38792,15442,,,40
7/24/2020,20:15:31,0.38812,15442,,,42
7/24/2020,20:15:36,0.38792,15442,,,43
7/24/2020,20:15:46,0.28208,24,,,254
7/24/2020,20:15:51,0.38771,15442,,,45
7/24/2020,20:15:56,0.38792,15442,,,42
7/24/2020,20:16:01,0.38771,15442,,,43
7/24/2020,20:16:06,0.38771,15442,,,45
7/24/2020,20:16:11,0.38771,15442,,,43
7/24/2020,20:16:16,0.38771,15442,,,46
7/24/2020,20:16:21,0.3875,15442,,,44
7/24/2020,20:16:41,0.3875,15442,,,47
7/24/2020,20:16:46,0.3875,15442,,,43
7/24/2020,20:16:51,0.3875,15442,,,93
7/24/2020,20:16:56,0.38729,15442,,,42
7/24/2020,20:17:01,0.38729,15442,,,40
7/24/2020,20:17:06,0.38729,15442,,,41
7/24/2020,20:17:11,0.38729,15442,,,41
7/24/2020,20:17:16,0.38729,15442,,,42
7/24/2020,20:17:21,0.38729,15442,,,40
7/24/2020,20:17:26,0.38729,15442,,,42
7/24/2020,20:17:31,0.38708,15442,,,40
7/24/2020,20:17:41,0.38708,15442,,,42
7/24/2020,20:17:51,0.38708,15442,,,42
7/24/2020,20:17:56,0.38708,15442,,,42
7/24/2020,20:18:01,0.38708,15442,,,42
7/24/2020,20:18:11,0.38688,15442,,,38
7/24/2020,20:18:16,0.38688,15442,,,40
7/24/2020,20:18:26,0.38688,15442,,,44
7/24/2020,20:18:36,0.38688,15442,,,44
7/24/2020,20:18:41,0.38688,15442,,,43
7/24/2020,20:18:46,0.38667,15442,,,46
7/24/2020,20:18:51,0.38667,15442,,,42
7/24/2020,20:18:56,0.38667,15442,,,46
7/24/2020,20:19:01,0.38667,15442,,,41
7/24/2020,20:19:06,0.38667,15442,,,43
7/24/2020,20:19:11,0.38667,15442,,,43
7/24/2020,20:19:16,0.38667,15442,,,46
7/24/2020,20:19:21,0.38646,15442,,,46
7/24/2020,20:19:36,0.38646,15442,,,42
7/24/2020,20:19:41,0.38646,15442,,,43
7/24/2020,20:19:43,0.20458,24,,,60
7/24/2020,20:19:46,0.38646,15442,,,44
7/24/2020,20:19:51,0.38625,15442,,,43
7/24/2020,20:19:56,0.38646,15442,,,41
7/24/2020,20:20:01,0.38625,15442,,,41
7/24/2020,20:20:06,0.38625,15442,,,43
7/24/2020,20:20:11,0.38625,15442,,,38
7/24/2020,20:20:16,0.38625,15442,,,40
7/24/2020,20:20:21,0.38625,15442,,,40
7/24/2020,20:20:26,0.38625,15442,,,40
7/24/2020,20:20:31,0.38604,15442,,,42
7/24/2020,20:20:36,0.38604,15442,,,42
7/24/2020,20:20:41,0.38604,15442,,,43
7/24/2020,20:20:46,0.38604,15442,,,39
7/24/2020,20:20:51,0.38604,15442,,,43
7/24/2020,20:20:56,0.38604,15442,,,40
7/24/2020,20:21:01,0.38583,15442,,,38
7/24/2020,20:21:11,0.38583,15442,,,45
7/24/2020,20:21:16,0.38583,15442,,,44
7/24/2020,20:21:21,0.38583,15442,,,43
7/24/2020,20:21:26,0.38583,15442,,,44
7/24/2020,20:21:31,0.38583,15442,,,46
7/24/2020,20:21:36,0.38562,15442,,,45
7/24/2020,20:21:41,0.38562,15442,,,43
7/24/2020,20:21:46,0.38562,15442,,,45
7/24/2020,20:21:51,0.38562,15442,,,46
7/24/2020,20:21:56,0.38562,15442,,,45
7/24/2020,20:22:01,0.38562,15442,,,44
7/24/2020,20:22:06,0.38562,15442,,,43
7/24/2020,20:22:11,0.38542,15442,,,41
7/24/2020,20:22:16,0.38542,15442,,,46
7/24/2020,20:22:21,0.38542,15442,,,45
7/24/2020,20:22:26,0.38562,15442,,,42
7/24/2020,20:22:31,0.38562,15442,,,63
7/24/2020,20:22:36,0.38562,15442,,,41
7/24/2020,20:22:41,0.38542,15442,,,42
7/24/2020,20:22:46,0.38521,15442,,,42
7/24/2020,20:22:51,0.38521,15442,,,42
7/24/2020,20:22:56,0.38521,15442,,,42
7/24/2020,20:23:01,0.38521,15442,,,40
7/24/2020,20:23:06,0.38521,15442,,,42
7/24/2020,20:23:11,0.38521,15442,,,39
7/24/2020,20:23:16,0.38521,15442,,,42
7/24/2020,20:23:21,0.385,15442,,,43
7/24/2020,20:23:26,0.385,15442,,,40
7/24/2020,20:23:31,0.385,15442,,,41
7/24/2020,20:23:36,0.385,15442,,,41
7/24/2020,20:23:40,0.35083,24,,,737
7/24/2020,20:23:41,0.385,15442,,,43
7/24/2020,20:23:46,0.385,15442,,,44
7/24/2020,20:23:51,0.38479,15442,,,43
7/24/2020,20:23:56,0.38479,15442,,,44
7/24/2020,20:24:01,0.38479,15442,,,44
7/24/2020,20:24:06,0.38479,15442,,,44
7/24/2020,20:24:16,0.38479,15442,,,43
7/24/2020,20:24:21,0.38479,15442,,,43
7/24/2020,20:24:26,0.38479,15442,,,43
7/24/2020,20:24:31,0.38479,15442,,,44
7/24/2020,20:24:36,0.38458,15442,,,43
7/24/2020,20:24:41,0.38479,15442,,,44
7/24/2020,20:24:46,0.38458,15442,,,43
7/24/2020,20:24:51,0.38458,15442,,,43
7/24/2020,20:24:56,0.38458,15442,,,42
7/24/2020,20:25:01,0.38458,15442,,,41
7/24/2020,20:25:06,0.38438,15442,,,42
7/24/2020,20:25:11,0.38438,15442,,,40
7/24/2020,20:25:21,0.38438,15442,,,42
7/24/2020,20:25:26,0.38438,15442,,,42
7/24/2020,20:25:31,0.38438,15442,,,42
7/24/2020,20:25:36,0.38438,15442,,,46
7/24/2020,20:25:41,0.38438,15442,,,43
7/24/2020,20:25:46,0.38438,15442,,,41
7/24/2020,20:25:51,0.38417,15442,,,41
7/24/2020,20:26:01,0.38417,15442,,,42
7/24/2020,20:26:06,0.38417,15442,,,43
7/24/2020,20:26:11,0.38417,15442,,,42
7/24/2020,20:26:16,0.38396,15442,,,42
7/24/2020,20:26:21,0.38396,15442,,,44
7/24/2020,20:26:26,0.38396,15442,,,43
7/24/2020,20:26:31,0.38396,15442,,,44
7/24/2020,20:26:36,0.38396,15442,,,43
7/24/2020,20:26:41,0.38396,15442,,,43
7/24/2020,20:26:46,0.38396,15442,,,44
7/24/2020,20:26:51,0.38375,15442,,,43
7/24/2020,20:26:56,0.38375,15442,,,43
7/24/2020,20:27:01,0.38375,15442,,,44
7/24/2020,20:27:06,0.38375,15442,,,42
7/24/2020,20:27:11,0.38375,15442,,,43
7/24/2020,20:27:16,0.38375,15442,,,43
7/24/2020,20:27:21,0.38375,15442,,,44
7/24/2020,20:27:26,0.38354,15442,,,43
7/24/2020,20:27:36,0.38354,15442,,,43
7/24/2020,20:27:37,0.15604,24,,,711
7/24/2020,20:27:41,0.38354,15442,,,44
7/24/2020,20:27:46,0.38354,15442,,,44
7/24/2020,20:27:51,0.38354,15442,,,42
7/24/2020,20:27:56,0.38354,15442,,,43
7/24/2020,20:28:01,0.38354,15442,,,42
7/24/2020,20:28:06,0.38333,15442,,,43
7/24/2020,20:28:16,0.38333,15442,,,41
7/24/2020,20:28:21,0.38333,15442,,,42
7/24/2020,20:28:26,0.38333,15442,,,42
7/24/2020,20:28:31,0.38333,15442,,,42
7/24/2020,20:28:36,0.38312,15442,,,41
7/24/2020,20:28:41,0.38312,15442,,,40
7/24/2020,20:28:46,0.38312,15442,,,39
7/24/2020,20:28:51,0.38312,15442,,,40
7/24/2020,20:28:56,0.38312,15442,,,42
7/24/2020,20:29:01,0.38312,15442,,,39
7/24/2020,20:29:06,0.38292,15442,,,46
7/24/2020,20:29:11,0.38292,15442,,,38
7/24/2020,20:29:16,0.38292,15442,,,41
7/24/2020,20:29:26,0.38292,15442,,,38
7/24/2020,20:29:31,0.38292,15442,,,38
7/24/2020,20:29:36,0.38292,15442,,,41
7/24/2020,20:29:41,0.38271,15442,,,41
7/24/2020,20:29:46,0.38271,15442,,,43
7/24/2020,20:29:51,0.38271,15442,,,44
7/24/2020,20:29:56,0.38271,15442,,,45
7/24/2020,20:30:01,0.38271,15442,,,42
7/24/2020,20:30:06,0.38271,15442,,,42
7/24/2020,20:30:11,0.38271,15442,,,44
7/24/2020,20:30:16,0.38271,15442,,,43
7/24/2020,20:30:21,0.3825,15442,,,43
7/24/2020,20:30:36,0.3825,15442,,,42
7/24/2020,20:30:46,0.3825,15442,,,42
7/24/2020,20:30:51,0.3825,15442,,,42
7/24/2020,20:30:56,0.3825,15442,,,42
7/24/2020,20:31:01,0.38229,15442,,,43
7/24/2020,20:31:06,0.38229,15442,,,41
7/24/2020,20:31:11,0.38229,15442,,,44
7/24/2020,20:31:16,0.38229,15442,,,40
7/24/2020,20:31:21,0.38229,15442,,,40
7/24/2020,20:31:26,0.38229,15442,,,38
7/24/2020,20:31:31,0.38208,15442,,,39
7/24/2020,20:31:33,0.98979,24,,,589
7/24/2020,20:31:36,0.38208,15442,,,40
7/24/2020,20:31:41,0.38208,15442,,,37
7/24/2020,20:31:46,0.38208,15442,,,40
7/24/2020,20:31:51,0.38229,15442,,,40
7/24/2020,20:31:56,0.38208,15442,,,40
7/24/2020,20:32:01,0.38208,15442,,,39
7/24/2020,20:32:16,0.38188,15442,,,41
7/24/2020,20:32:21,0.38188,15442,,,40
7/24/2020,20:32:26,0.38188,15442,,,44
7/24/2020,20:32:31,0.38188,15442,,,38
7/24/2020,20:32:36,0.38167,15442,,,37
7/24/2020,20:32:41,0.38167,15442,,,41
7/24/2020,20:32:51,0.38167,15442,,,42
7/24/2020,20:33:01,0.38167,15442,,,42
7/24/2020,20:33:06,0.38167,15442,,,44
7/24/2020,20:33:11,0.38167,15442,,,43
7/24/2020,20:33:16,0.38146,15442,,,45
7/24/2020,20:33:21,0.38146,15442,,,43
7/24/2020,20:33:26,0.38146,15442,,,41
7/24/2020,20:33:31,0.38146,15442,,,43
7/24/2020,20:33:36,0.38146,15442,,,43
7/24/2020,20:33:41,0.38146,15442,,,42
7/24/2020,20:33:46,0.38146,15442,,,43
7/24/2020,20:33:51,0.38125,15442,,,43
7/24/2020,20:33:56,0.38125,15442,,,42
7/24/2020,20:34:01,0.38125,15442,,,40
7/24/2020,20:34:06,0.38125,15442,,,40
7/24/2020,20:34:11,0.38125,15442,,,41
7/24/2020,20:34:16,0.38125,15442,,,41
7/24/2020,20:34:21,0.38104,15442,,,41
7/24/2020,20:34:31,0.38104,15442,,,40
7/24/2020,20:34:36,0.38104,15442,,,39
7/24/2020,20:34:41,0.38104,15442,,,41
7/24/2020,20:34:46,0.38104,15442,,,40
7/24/2020,20:34:51,0.38104,15442,,,41
7/24/2020,20:34:56,0.38083,15442,,,40
7/24/2020,20:35:06,0.38083,15442,,,42
7/24/2020,20:35:11,0.38083,15442,,,42
7/24/2020,20:35:16,0.38083,15442,,,42
7/24/2020,20:35:21,0.38083,15442,,,41
7/24/2020,20:35:26,0.38083,15442,,,43
7/24/2020,20:35:30,0.79896,24,,,256
7/24/2020,20:35:31,0.38062,15442,,,43
7/24/2020,20:35:36,0.38062,15442,,,46
7/24/2020,20:35:41,0.38062,15442,,,42
7/24/2020,20:35:51,0.38062,15442,,,42
7/24/2020,20:35:56,0.38062,15442,,,43
7/24/2020,20:36:01,0.38062,15442,,,42
7/24/2020,20:36:06,0.38042,15442,,,43
7/24/2020,20:36:11,0.38042,15442,,,42
7/24/2020,20:36:16,0.38042,15442,,,42
7/24/2020,20:36:21,0.38042,15442,,,41
7/24/2020,20:36:26,0.38042,15442,,,42
7/24/2020,20:36:31,0.38042,15442,,,41
7/24/2020,20:36:36,0.38042,15442,,,40
7/24/2020,20:36:41,0.38021,15442,,,42
7/24/2020,20:36:51,0.38021,15442,,,42
7/24/2020,20:36:56,0.38021,15442,,,40
7/24/2020,20:37:01,0.38021,15442,,,41
7/24/2020,20:37:06,0.38021,15442,,,42
7/24/2020,20:37:11,0.38021,15442,,,41
7/24/2020,20:37:16,0.38,15442,,,42
7/24/2020,20:37:21,0.38,15442,,,41
7/24/2020,20:37:26,0.38,15442,,,41
7/24/2020,20:37:31,0.38,15442,,,43
7/24/2020,20:37:36,0.38,15442,,,41
7/24/2020,20:37:41,0.38,15442,,,42
7/24/2020,20:37:46,0.37979,15442,,,40
7/24/2020,20:37:51,0.37979,15442,,,40
7/24/2020,20:37:56,0.37979,15442,,,39
7/24/2020,20:38:06,0.37979,15442,,,42
7/24/2020,20:38:11,0.37979,15442,,,41
7/24/2020,20:38:16,0.37979,15442,,,40
7/24/2020,20:38:21,0.37958,15442,,,40
7/24/2020,20:38:26,0.37958,15442,,,41
7/24/2020,20:38:31,0.37958,15442,,,39
7/24/2020,20:38:36,0.37958,15442,,,39
7/24/2020,20:38:41,0.37958,15442,,,40
7/24/2020,20:38:46,0.37958,15442,,,42
7/24/2020,20:38:51,0.37958,15442,,,40
7/24/2020,20:38:56,0.37938,15442,,,42
7/24/2020,20:39:01,0.37938,15442,,,42
7/24/2020,20:39:06,0.37938,15442,,,45
7/24/2020,20:39:16,0.37938,15442,,,44
7/24/2020,20:39:21,0.37938,15442,,,43
7/24/2020,20:39:26,0.37938,15442,,,43
7/24/2020,20:39:27,0.55771,24,,,254
7/24/2020,20:39:31,0.37917,15442,,,47
7/24/2020,20:39:41,0.37917,15442,,,42
7/24/2020,20:39:46,0.37917,15442,,,41
7/24/2020,20:39:51,0.37917,15442,,,41
7/24/2020,20:39:56,0.37917,15442,,,40
7/24/2020,20:40:01,0.37917,15442,,,39
7/24/2020,20:40:06,0.37896,15442,,,40
7/24/2020,20:40:11,0.37896,15442,,,40
7/24/2020,20:40:16,0.37896,15442,,,40
7/24/2020,20:40:21,0.37896,15442,,,39
7/24/2020,20:40:26,0.37896,15442,,,40
7/24/2020,20:40:31,0.37896,15442,,,39
7/24/2020,20:40:36,0.37896,15442,,,37
7/24/2020,20:40:41,0.37875,15442,,,38
7/24/2020,20:40:46,0.37875,15442,,,38
7/24/2020,20:40:51,0.37875,15442,,,40
7/24/2020,20:41:01,0.37875,15442,,,39
7/24/2020,20:41:06,0.37875,15442,,,40
7/24/2020,20:41:11,0.37875,15442,,,38
7/24/2020,20:41:16,0.37875,15442,,,41
7/24/2020,20:41:21,0.37854,15442,,,43
7/24/2020,20:41:26,0.37854,15442,,,44
7/24/2020,20:41:31,0.37854,15442,,,42
7/24/2020,20:41:36,0.37854,15442,,,42
7/24/2020,20:41:41,0.37854,15442,,,38
7/24/2020,20:41:46,0.37833,15442,,,43
7/24/2020,20:41:51,0.37833,15442,,,42
7/24/2020,20:41:56,0.37833,15442,,,43
7/24/2020,20:42:01,0.37833,15442,,,41
7/24/2020,20:42:06,0.37833,15442,,,42
7/24/2020,20:42:16,0.37833,15442,,,41
7/24/2020,20:42:21,0.37812,15442,,,41
7/24/2020,20:42:26,0.37812,15442,,,40
7/24/2020,20:42:31,0.37812,15442,,,41
7/24/2020,20:42:36,0.37812,15442,,,41
7/24/2020,20:42:41,0.37812,15442,,,41
7/24/2020,20:42:46,0.37812,15442,,,40
7/24/2020,20:42:51,0.37812,15442,,,40
7/24/2020,20:42:56,0.37812,15442,,,38
7/24/2020,20:43:01,0.37792,15442,,,40
7/24/2020,20:43:06,0.37792,15442,,,37
7/24/2020,20:43:11,0.37792,15442,,,37
7/24/2020,20:43:16,0.37792,15442,,,39
7/24/2020,20:43:21,0.37792,15442,,,37
7/24/2020,20:43:24,0.56083,24,,,585
7/24/2020,20:43:26,0.37792,15442,,,38
7/24/2020,20:43:31,0.37792,15442,,,38
7/24/2020,20:43:36,0.37771,15442,,,40
7/24/2020,20:43:41,0.37771,15442,,,38
7/24/2020,20:43:46,0.37771,15442,,,40
7/24/2020,20:43:51,0.37771,15442,,,39
7/24/2020,20:43:56,0.37771,15442,,,39
7/24/2020,20:44:01,0.37771,15442,,,40
7/24/2020,20:44:11,0.3775,15442,,,42
7/24/2020,20:44:21,0.3775,15442,,,37
7/24/2020,20:44:26,0.3775,15442,,,42
7/24/2020,20:44:31,0.3775,15442,,,42
7/24/2020,20:44:36,0.3775,15442,,,40
7/24/2020,20:44:41,0.37729,15442,,,45
7/24/2020,20:44:51,0.37729,15442,,,48
7/24/2020,20:44:56,0.37729,15442,,,53
7/24/2020,20:45:01,0.37729,15442,,,43
7/24/2020,20:45:06,0.37729,15442,,,42
7/24/2020,20:45:11,0.37729,15442,,,40
7/24/2020,20:45:16,0.37708,15442,,,42
7/24/2020,20:45:31,0.37708,15442,,,40
7/24/2020,20:45:36,0.37708,15442,,,42
7/24/2020,20:45:41,0.37708,15442,,,40
7/24/2020,20:45:46,0.37708,15442,,,40
7/24/2020,20:45:51,0.37688,15442,,,40
7/24/2020,20:45:56,0.37688,15442,,,40
7/24/2020,20:46:01,0.37688,15442,,,40
7/24/2020,20:46:06,0.37688,15442,,,39
7/24/2020,20:46:11,0.37688,15442,,,40
7/24/2020,20:46:16,0.37688,15442,,,39
7/24/2020,20:46:21,0.37667,15442,,,39
7/24/2020,20:46:26,0.37667,15442,,,40
7/24/2020,20:46:31,0.37667,15442,,,38
7/24/2020,20:46:41,0.37667,15442,,,41
7/24/2020,20:46:46,0.37667,15442,,,42
7/24/2020,20:46:51,0.37667,15442,,,42
7/24/2020,20:46:56,0.37667,15442,,,42
7/24/2020,20:47:01,0.37646,15442,,,42
7/24/2020,20:47:06,0.37646,15442,,,41
7/24/2020,20:47:11,0.37646,15442,,,42
7/24/2020,20:47:16,0.37646,15442,,,42
7/24/2020,20:47:21,0.23521,24,,,684
7/24/2020,20:47:21,0.37646,15442,,,0
7/24/2020,20:47:26,0.37646,15442,,,42
7/24/2020,20:47:31,0.37625,15442,,,41
7/24/2020,20:47:36,0.37625,15442,,,41
7/24/2020,20:47:41,0.37625,15442,,,40
7/24/2020,20:47:46,0.37625,15442,,,42
7/24/2020,20:47:51,0.37625,15442,,,42
7/24/2020,20:47:56,0.37625,15442,,,40
7/24/2020,20:48:01,0.37625,15442,,,41
7/24/2020,20:48:06,0.37604,15442,,,40
7/24/2020,20:48:11,0.37604,15442,,,42
7/24/2020,20:48:16,0.37604,15442,,,42
7/24/2020,20:48:21,0.37604,15442,,,40
7/24/2020,20:48:26,0.37604,15442,,,40
7/24/2020,20:48:31,0.37604,15442,,,41
7/24/2020,20:48:36,0.37604,15442,,,40
7/24/2020,20:48:41,0.37583,15442,,,40
7/24/2020,20:48:46,0.37583,15442,,,40
7/24/2020,20:48:51,0.37583,15442,,,40
7/24/2020,20:48:56,0.37583,15442,,,39
7/24/2020,20:49:01,0.37583,15442,,,40
7/24/2020,20:49:06,0.37583,15442,,,41
7/24/2020,20:49:11,0.37562,15442,,,41
7/24/2020,20:49:16,0.37562,15442,,,41
7/24/2020,20:49:21,0.37562,15442,,,42
7/24/2020,20:49:26,0.37562,15442,,,40
7/24/2020,20:49:31,0.37562,15442,,,42
7/24/2020,20:49:36,0.37562,15442,,,42
7/24/2020,20:49:41,0.37562,15442,,,39
7/24/2020,20:49:46,0.37562,15442,,,42
7/24/2020,20:49:51,0.37542,15442,,,40
7/24/2020,20:49:56,0.37542,15442,,,41
7/24/2020,20:50:01,0.37542,15442,,,40
7/24/2020,20:50:06,0.37542,15442,,,40
7/24/2020,20:50:11,0.37542,15442,,,41
7/24/2020,20:50:16,0.37542,15442,,,40
7/24/2020,20:50:21,0.37542,15442,,,41
7/24/2020,20:50:26,0.37521,15442,,,41
7/24/2020,20:50:46,0.37521,15442,,,42
7/24/2020,20:50:51,0.37521,15442,,,40
7/24/2020,20:50:56,0.375,15442,,,40
7/24/2020,20:51:06,0.375,15442,,,40
7/24/2020,20:51:16,0.375,15442,,,41
7/24/2020,20:51:17,0.56646,24,,,246
7/24/2020,20:51:21,0.375,15442,,,44
7/24/2020,20:51:26,0.375,15442,,,41
7/24/2020,20:51:31,0.37479,15442,,,48
7/24/2020,20:51:36,0.37479,15442,,,60
7/24/2020,20:51:41,0.37479,15442,,,40
7/24/2020,20:51:46,0.37479,15442,,,40
7/24/2020,20:51:51,0.37479,15442,,,39
7/24/2020,20:51:56,0.37479,15442,,,38
7/24/2020,20:52:01,0.37479,15442,,,40
7/24/2020,20:52:06,0.37458,15442,,,36
7/24/2020,20:52:21,0.37458,15442,,,38
7/24/2020,20:52:26,0.37458,15442,,,37
7/24/2020,20:52:31,0.37458,15442,,,40
7/24/2020,20:52:36,0.37458,15442,,,40
7/24/2020,20:52:41,0.37438,15442,,,41
7/24/2020,20:52:46,0.37438,15442,,,40
7/24/2020,20:52:51,0.37438,15442,,,43
7/24/2020,20:52:56,0.37438,15442,,,42
7/24/2020,20:53:01,0.37438,15442,,,42
7/24/2020,20:53:06,0.37438,15442,,,43
7/24/2020,20:53:11,0.37417,15442,,,40
7/24/2020,20:53:16,0.37417,15442,,,41
7/24/2020,20:53:21,0.37417,15442,,,41
7/24/2020,20:53:31,0.37417,15442,,,40
7/24/2020,20:53:36,0.37417,15442,,,42
7/24/2020,20:53:41,0.37417,15442,,,40
7/24/2020,20:53:46,0.37396,15442,,,44
7/24/2020,20:53:51,0.37396,15442,,,41
7/24/2020,20:53:56,0.37396,15442,,,42
7/24/2020,20:54:01,0.37396,15442,,,40
7/24/2020,20:54:06,0.37396,15442,,,40
7/24/2020,20:54:11,0.37396,15442,,,39
7/24/2020,20:54:16,0.37396,15442,,,39
7/24/2020,20:54:21,0.37375,15442,,,38
7/24/2020,20:54:26,0.37375,15442,,,39
7/24/2020,20:54:31,0.37375,15442,,,37
7/24/2020,20:54:36,0.37375,15442,,,38
7/24/2020,20:54:41,0.37375,15442,,,37
7/24/2020,20:54:46,0.37375,15442,,,38
7/24/2020,20:54:51,0.37354,15442,,,38
7/24/2020,20:54:56,0.37354,15442,,,37
7/24/2020,20:55:01,0.37354,15442,,,40
7/24/2020,20:55:06,0.37354,15442,,,37
7/24/2020,20:55:11,0.37354,15442,,,36
7/24/2020,20:55:14,0.17729,24,,,600
7/24/2020,20:55:16,0.37354,15442,,,37
7/24/2020,20:55:21,0.37354,15442,,,36
7/24/2020,20:55:26,0.37333,15442,,,42
7/24/2020,20:55:31,0.37333,15442,,,43
7/24/2020,20:55:41,0.37333,15442,,,38
7/24/2020,20:55:46,0.37333,15442,,,41
7/24/2020,20:55:51,0.37333,15442,,,39
7/24/2020,20:55:56,0.37333,15442,,,40
7/24/2020,20:56:01,0.37312,15442,,,40
7/24/2020,20:56:11,0.37312,15442,,,41
7/24/2020,20:56:16,0.37312,15442,,,41
7/24/2020,20:56:21,0.37312,15442,,,40
7/24/2020,20:56:26,0.37312,15442,,,43
7/24/2020,20:56:31,0.37312,15442,,,40
7/24/2020,20:56:36,0.37312,15442,,,40
7/24/2020,20:56:41,0.37292,15442,,,41
7/24/2020,20:56:46,0.37292,15442,,,38
7/24/2020,20:56:51,0.37292,15442,,,39
7/24/2020,20:56:56,0.37292,15442,,,38
7/24/2020,20:57:01,0.37292,15442,,,39
7/24/2020,20:57:06,0.37292,15442,,,39
7/24/2020,20:57:11,0.37271,15442,,,39
7/24/2020,20:57:16,0.37271,15442,,,39
7/24/2020,20:57:21,0.37271,15442,,,40
7/24/2020,20:57:26,0.37271,15442,,,38
7/24/2020,20:57:31,0.37271,15442,,,41
7/24/2020,20:57:36,0.37271,15442,,,40
7/24/2020,20:57:41,0.37271,15442,,,39
7/24/2020,20:57:46,0.3725,15442,,,38
7/24/2020,20:57:51,0.3725,15442,,,41
7/24/2020,20:57:56,0.3725,15442,,,38
7/24/2020,20:58:01,0.3725,15442,,,39
7/24/2020,20:58:06,0.3725,15442,,,41
7/24/2020,20:58:11,0.3725,15442,,,40
